outcome,spec,sample,se_type,term,year,reference_year,estimate,std.error,statistic,p.value,n_obs,n_cz,controls,label,spec_label
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1972,1972,1988,-4.759190587043673e-4,8.636547743148583e-4,-0.551052426106156,0.5817684488589796,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1976,1976,1988,-0.0014274089317082156,7.927058165309085e-4,-1.8006792708484678,0.0721712429871039,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1980,1980,1988,-0.001595822236772672,5.837756844385511e-4,-2.7336223130078827,0.0064178058719303365,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1984,1984,1988,-6.851159684092343e-4,3.464560849128167e-4,-1.9774972882396886,0.048365886441462724,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1992,1992,1988,-5.179069398701104e-4,3.8005590741815913e-4,-1.3627125108735114,0.1733986009710181,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1996,1996,1988,-0.0012041718233629611,6.434958757715847e-4,-1.8712968780399672,0.06170870307856615,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2000,2000,1988,-0.0013961919067167388,9.077437350443206e-4,-1.538090380374335,0.12446523847604911,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2004,2004,1988,-5.504380036655526e-4,0.0012207949696224727,-0.45088488842297075,0.6522080807144423,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2008,2008,1988,8.830317143696045e-4,0.0014160373586625846,0.6235935153600807,0.5330917946744582,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2012,2012,1988,6.956483336871518e-4,0.001564274416200422,0.44470990926058984,0.6566628701256791,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2016,2016,1988,0.0015640263065444574,0.0016072025319956785,0.9731357905480594,0.3308121787339876,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
rep_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2020,2020,1988,0.0013887393690004612,0.002160844492152072,0.6426836239461914,0.520633723395359,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican votes / 1990 population,Full controls
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_1972,1972,1988,5.378336761247817e-4,6.217157682719575e-4,0.8650796771966653,0.38728279317138725,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_1976,1976,1988,0.002072765698365211,9.353543774729569e-4,2.2160218076545424,0.02700152215967938,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_1980,1980,1988,0.001628917256113852,9.49560996118252e-4,1.7154424652789735,0.08669376920408031,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_1984,1984,1988,1.7403575863989343e-6,3.35597134544531e-4,0.005185853534658244,0.995863740559184,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_1992,1992,1988,3.4333883026863455e-4,4.3095517715233177e-4,0.7966926689159438,0.4258917983424493,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_1996,1996,1988,-2.824669135239972e-4,4.6749784592429544e-4,-0.6042100856433437,0.5458940449954798,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_2000,2000,1988,-7.598457130106248e-4,6.881934927494049e-4,-1.1041163873476365,0.26991099767148097,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_2004,2004,1988,-0.0017905067692748394,0.0010167520051771373,-1.7610063812590167,0.07866118806165999,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_2008,2008,1988,-0.0028850849928052104,0.0015743869726056322,-1.8325132530983503,0.06728724913845192,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_2012,2012,1988,-0.0033347426897951506,0.0017968279886955481,-1.8559053569819388,0.06387488183273726,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_2016,2016,1988,-0.004885396532686216,0.0023365225710396753,-2.0908835177707594,0.036888048532759433,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,minimal,main_1972_start,cluster_cz,es_2020,2020,1988,-0.006557660474127005,0.002919010606289536,-2.2465353363216085,0.024971600071416872,9386,722,none,Democratic votes / 1990 population,Minimal
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_1972,1972,1988,-0.0011117405370981524,8.020432226796793e-4,-1.3861354421570373,0.16613406788463214,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_1976,1976,1988,1.5418465093464985e-4,6.193280067249907e-4,0.24895475299103456,0.8034666810494874,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_1980,1980,1988,-6.626412434206268e-4,6.080656486037825e-4,-1.0897528004454102,0.2761861324765807,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_1984,1984,1988,-5.53323459415252e-4,2.9719573650237346e-4,-1.8618149302112652,0.063035848800625,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_1992,1992,1988,7.273749773620149e-4,5.046222574664491e-4,1.4414246827199768,0.1498989109668386,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_1996,1996,1988,9.441346402872331e-4,6.052533550308656e-4,1.5598998872779248,0.11922234647549529,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_2000,2000,1988,5.423303710015669e-4,8.165001376908641e-4,0.6642134470856624,0.5067660617119845,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_2004,2004,1988,9.759063332342383e-4,9.629554580365882e-4,1.0134490905987035,0.31118566937281594,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_2008,2008,1988,8.011832659358996e-4,0.0013317419117793003,0.6016055054281972,0.547625874077525,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_2012,2012,1988,9.428698414831226e-4,0.0014571629983217555,0.6470585943844616,0.5177999661900292,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_2016,2016,1988,0.0019223696078675577,0.0017353627671614356,1.107762390806628,0.26833385725893977,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,core_controls,main_1972_start,cluster_cz,es_2020,2020,1988,0.0028186816564695462,0.0023247904654526506,1.2124454648091187,0.22573903787151237,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Democratic votes / 1990 population,Core controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1972,1972,1988,-3.879249594186448e-4,6.61166959101497e-4,-0.5867276851611298,0.5575702677762215,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1976,1976,1988,5.660798203203669e-4,5.088833376254659e-4,1.11239606107323,0.266338654779626,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1980,1980,1988,-2.4138014918393454e-4,4.4986322110263235e-4,-0.5365634216380312,0.5917347303735025,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1984,1984,1988,-2.154138241300908e-4,2.708088237491549e-4,-0.7954461052924351,0.4266158367791659,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1992,1992,1988,7.856004628760136e-4,4.7491533074842975e-4,1.6541905725341992,0.0985240447620135,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_1996,1996,1988,0.0010862313761080102,5.82512493007584e-4,1.8647349012201668,0.06262465723004292,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2000,2000,1988,8.996142010791767e-4,7.925093479491394e-4,1.1351464855363587,0.2566911641482148,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2004,2004,1988,0.0011227728878547023,9.539665582812527e-4,1.1769520410417587,0.2396030437916941,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2008,2008,1988,5.817925077538887e-4,0.0013221101525865999,0.4400484381847151,0.6600339063208349,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2012,2012,1988,3.4882549309252133e-4,0.0014452864224439596,0.2413538850677516,0.8093494722222196,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2016,2016,1988,9.81093562376861e-4,0.0016060720608055779,0.6108652197615352,0.5414813320899867,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
dem_votes_per_1990_pop,full_controls,main_1972_start,cluster_cz,es_2020,2020,1988,0.001355796043759504,0.002182252691338497,0.6212827914662435,0.5346099430489166,9386,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Democratic votes / 1990 population,Full controls
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_1976,1976,1988,-0.00817893473464301,0.00563683028617013,-1.4509811932266068,0.14722002030345485,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_1980,1980,1988,-4.835565679982516e-4,0.001965111335480439,-0.24607082523394516,0.8056974409254439,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_1984,1984,1988,0.00600638941088728,0.0028534258540029267,2.1049747630418434,0.03563893148744415,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_1992,1992,1988,-0.003903946163214478,0.0019122100000155226,-2.0415886137938757,0.04155585325164886,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_1996,1996,1988,2.7581666471787066e-4,0.002224257663693049,0.12400391790037404,0.9013467344442934,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_2000,2000,1988,6.48211563284287e-4,0.002100588034375672,0.30858576392726417,0.7577257898760876,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_2004,2004,1988,-2.3154411878439723e-5,0.0016339484548269151,-0.014170833731038645,0.9886976091629793,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_2008,2008,1988,0.0019156456420715865,0.0017649678260288275,1.0853714236716618,0.2781199467800044,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_2012,2012,1988,3.579580256017281e-4,0.0015688918156078514,0.22815978899287,0.8195867112616012,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_2016,2016,1988,0.004712743829413871,0.0024894693649826017,1.8930716303258495,0.05874854998077384,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,minimal,main_1972_start,cluster_cz,es_2020,2020,1988,-2.4803672597674094e-4,0.002113071796002015,-0.11738206266631956,0.9065899882164012,8664,722,none,Republican-margin swing since previous election,Minimal
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_1976,1976,1988,-0.006739476924743275,0.004178881095308739,-1.6127467547016572,0.1072371256097823,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_1980,1980,1988,0.004961540602623464,0.002227715720359211,2.2271874985123477,0.026242738567403934,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_1984,1984,1988,0.0012173338990111352,0.0018527213540863797,0.6570517991419336,0.5113572851764643,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_1992,1992,1988,-0.0030668583372235876,0.001963016500588808,-1.5623191839211141,0.11865160836641725,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_1996,1996,1988,-7.065107463300477e-5,0.0027275251001970847,-0.025902997053225903,0.9793418770019122,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_2000,2000,1988,0.0013564391011711397,0.0018361592935902445,0.7387371596278516,0.46030702299315607,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_2004,2004,1988,4.0647192320112605e-4,0.0012609634990316159,0.322350269070663,0.7472808005952307,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_2008,2008,1988,0.0042362456864047555,0.0019024574313784126,2.226722982881889,0.02627393345002708,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_2012,2012,1988,4.1757268454284575e-4,0.0015533245769765258,0.2688251320632753,0.7881411557965141,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_2016,2016,1988,1.633422897957845e-4,0.0020262948635419924,0.08061131315817474,0.9357734389399002,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,core_controls,main_1972_start,cluster_cz,es_2020,2020,1988,-2.1732533202230113e-4,0.0016120830430317178,-0.1348102586660762,0.8927995188095132,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-margin swing since previous election,Core controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_1976,1976,1988,-0.006025755693962017,0.004116893863171404,-1.4636655435464985,0.14372117506450158,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_1980,1980,1988,0.0021720028172560225,0.001940482079077064,1.1193109385937101,0.2633802583986393,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_1984,1984,1988,7.287753204380971e-4,0.002019264368515426,0.3609112961141867,0.7182714780617097,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_1992,1992,1988,-0.004359855891431443,0.0020680851337240326,-2.108160742677253,0.03536157685887867,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_1996,1996,1988,-0.0028624192870921506,0.002407038994115428,-1.1891869197341658,0.2347576079096887,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_2000,2000,1988,-4.89356504100247e-4,0.0018633092275515593,-0.26262763950526624,0.7929126175731835,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_2004,2004,1988,5.667732299912223e-4,0.0013763034874872823,0.41180832217898417,0.6806023151034721,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_2008,2008,1988,0.0039957780010508636,0.0021127454636889384,1.891272786866656,0.058988530316964695,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_2012,2012,1988,-3.4779257687586867e-4,0.00165808639260716,-0.2097554014233256,0.8339178382314886,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_2016,2016,1988,2.405806256366213e-4,0.0019030289373744187,0.12641984623131736,0.8994348383146514,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_margin_swing,full_controls,main_1972_start,cluster_cz,es_2020,2020,1988,-8.436308552156116e-4,0.0015094931170830383,-0.5588835388967215,0.5764147410459557,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn; z_l_sh_empl_f; z_l_sh_routine33; z_l_task_outsource,Republican-margin swing since previous election,Full controls
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_1976,1976,1988,-0.004089467367321492,0.0028184151430850637,-1.4509811932266028,0.14722002030345593,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_1980,1980,1988,-2.417782839991166e-4,9.825556677402199e-4,-0.24607082523393567,0.8056974409254511,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_1984,1984,1988,0.0030031947054436504,0.0014267129270014636,2.10497476304185,0.03563893148744356,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_1992,1992,1988,-0.0019519730816072293,9.561050000077606e-4,-2.0415886137938672,0.04155585325164971,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_1996,1996,1988,1.3790833235894541e-4,0.0011121288318465246,0.12400391790038312,0.9013467344442863,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_2000,2000,1988,3.2410578164215144e-4,0.001050294017187836,0.3085857639272717,0.7577257898760817,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_2004,2004,1988,-1.157720593921238e-5,8.169742274134569e-4,-0.0141708337310295,0.9886976091629867,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_2008,2008,1988,9.578228210358e-4,8.824839130144137e-4,1.0853714236716696,0.27811994678000085,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_2012,2012,1988,1.7897901280087154e-4,7.844459078039254e-4,0.22815978899287964,0.8195867112615938,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_2016,2016,1988,0.002356371914706949,0.001244734682491301,1.89307163032586,0.05874854998077245,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,minimal,main_1972_start,cluster_cz,es_2020,2020,1988,-1.2401836298836505e-4,0.0010565358980010073,-0.11738206266631446,0.9065899882164052,8664,722,none,Republican-share swing since previous election,Minimal
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_1976,1976,1988,-0.0033697384623716043,0.0020894405476543695,-1.6127467547016412,0.10723712560978572,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_1980,1980,1988,0.002480770301311757,0.0011138578601796064,2.2271874985123685,0.026242738567402554,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_1984,1984,1988,6.086669495055967e-4,9.263606770431892e-4,0.6570517991419654,0.5113572851764439,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_1992,1992,1988,-0.0015334291686117728,9.815082502944033e-4,-1.5623191839210937,0.11865160836642206,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
rep_2party_share_swing,core_controls,main_1972_start,cluster_cz,es_1996,1996,1988,-3.532553731648287e-5,0.0013637625500985426,-0.02590299705321159,0.9793418770019235,8664,722,z_l_shind_manuf_cbp; z_l_sh_popedu_c; z_l_sh_popfborn,Republican-share swing since previous election,Core controls
