czone,weight_type,receives_unavailable_source,n_1990_counties_receiving_unavailable_source,n_unavailable_source_counties,unavailable_source_vote_mass_proxy,total_received_vote_mass_proxy,share_received_from_unavailable_sources
34503,m5_weight,FALSE,0,0,0,1361997.8162709735,0
34503,m6_weight,FALSE,0,0,0,1361997.8162709735,0
34504,m2_weight,FALSE,0,0,0,2191738.1654664893,0
34504,m4_weight,FALSE,0,0,0,2191738.1654664893,0
34504,m5_weight,FALSE,0,0,0,2191738.1654664893,0
34504,m6_weight,FALSE,0,0,0,2191738.1654664893,0
34601,m2_weight,FALSE,0,0,0,231801.06975753346,0
34601,m4_weight,FALSE,0,0,0,231801.06975753346,0
34601,m5_weight,FALSE,0,0,0,231801.06975753346,0
34601,m6_weight,FALSE,0,0,0,231801.06975753346,0
34602,m2_weight,FALSE,0,0,0,121221,0
34602,m4_weight,FALSE,0,0,0,121221,0
34602,m5_weight,FALSE,0,0,0,121221,0
34602,m6_weight,FALSE,0,0,0,121221,0
34603,m2_weight,FALSE,0,0,0,928934,0
34603,m4_weight,FALSE,0,0,0,928934,0
34603,m5_weight,TRUE,1,1,64456,928934,0.06938706086761816
34603,m6_weight,TRUE,1,1,64456,928934,0.06938706086761816
34604,m2_weight,FALSE,0,0,0,23510,0
34604,m4_weight,FALSE,0,0,0,23510,0
34604,m5_weight,FALSE,0,0,0,23510,0
34604,m6_weight,FALSE,0,0,0,23510,0
34801,m2_weight,FALSE,0,0,0,470703.42894898047,0
34801,m4_weight,FALSE,0,0,0,470703.42894898047,0
34801,m5_weight,TRUE,1,3,171109.05676490674,470703.42894898047,0.3635177613789026
34801,m6_weight,TRUE,1,3,171109.05676490674,470703.42894898047,0.3635177613789026
34802,m2_weight,FALSE,0,0,0,3517624.135199872,0
34802,m4_weight,FALSE,0,0,0,3517624.135199872,0
34802,m5_weight,TRUE,1,3,866319.2573312568,3517624.135199872,0.24627965468574214
34802,m6_weight,TRUE,1,3,866319.2573312568,3517624.135199872,0.24627965468574214
34803,m2_weight,FALSE,0,0,0,148099.38041508305,0
34803,m4_weight,FALSE,0,0,0,148099.38041508305,0
34803,m5_weight,TRUE,1,1,13155.64103588,148099.38041508305,0.08882981818700557
34803,m6_weight,TRUE,1,1,13155.64103588,148099.38041508305,0.08882981818700557
34804,m2_weight,FALSE,0,0,0,33392.01657442063,0
34804,m4_weight,FALSE,0,0,0,33392.01657442063,0
34804,m5_weight,FALSE,0,0,0,33392.01657442063,0
34804,m6_weight,FALSE,0,0,0,33392.01657442063,0
34805,m2_weight,FALSE,0,0,0,514601.5438013942,0
34805,m4_weight,FALSE,0,0,0,514601.5438013942,0
34805,m5_weight,TRUE,1,1,29270,514601.5438013942,0.056878958783879
34805,m6_weight,TRUE,1,1,29270,514601.5438013942,0.056878958783879
34901,m2_weight,FALSE,0,0,0,6280602.799032094,0
34901,m4_weight,FALSE,0,0,0,6280602.799032094,0
34901,m5_weight,TRUE,1,3,38870.0557002913,6280602.799032094,0.006188905260221452
34901,m6_weight,TRUE,1,3,38870.0557002913,6280602.799032094,0.006188905260221452
34902,m2_weight,FALSE,0,0,0,358156.7567154823,0
34902,m4_weight,FALSE,0,0,0,358156.7567154823,0
34902,m5_weight,TRUE,1,2,309964.0385291142,358156.7567154823,0.865442387215238
34902,m6_weight,TRUE,1,2,309964.0385291142,358156.7567154823,0.865442387215238
35001,m2_weight,FALSE,0,0,0,28110405.35393479,0
35001,m4_weight,FALSE,0,0,0,28110405.35393479,0
35001,m5_weight,FALSE,0,0,0,28110405.35393479,0
35001,m6_weight,FALSE,0,0,0,28110405.35393479,0
35002,m2_weight,FALSE,0,0,0,315331.2178508878,0
35002,m4_weight,FALSE,0,0,0,315331.2178508878,0
35002,m5_weight,FALSE,0,0,0,315331.2178508878,0
35002,m6_weight,FALSE,0,0,0,315331.2178508878,0
35100,m2_weight,FALSE,0,0,0,4933712.43277287,0
35100,m4_weight,FALSE,0,0,0,4933712.43277287,0
35100,m5_weight,FALSE,0,0,0,4933712.43277287,0
35100,m6_weight,FALSE,0,0,0,4933712.43277287,0
35201,m2_weight,FALSE,0,0,0,2460201.9285920183,0
35201,m4_weight,FALSE,0,0,0,2460201.9285920183,0
35201,m5_weight,FALSE,0,0,0,2460201.9285920183,0
35201,m6_weight,FALSE,0,0,0,2460201.9285920183,0
35202,m2_weight,FALSE,0,0,0,406788,0
35202,m4_weight,FALSE,0,0,0,406788,0
35202,m5_weight,TRUE,1,1,19774,406788,0.04861008682655339
35202,m6_weight,TRUE,1,1,19774,406788,0.04861008682655339
35300,m2_weight,FALSE,0,0,0,879789.2275541634,0
35300,m4_weight,FALSE,0,0,0,879789.2275541634,0
35300,m5_weight,TRUE,1,1,2.42954143866,879789.2275541634,2.7615039631869413e-6
35300,m6_weight,TRUE,1,1,2.42954143866,879789.2275541634,2.7615039631869413e-6
35401,m2_weight,FALSE,0,0,0,3063626.2751672054,0
35401,m4_weight,FALSE,0,0,0,3063626.2751672054,0
35401,m5_weight,TRUE,1,1,8110,3063626.2751672054,0.0026471897260240645
35401,m6_weight,TRUE,1,1,8110,3063626.2751672054,0.0026471897260240645
35402,m2_weight,FALSE,0,0,0,191219.84155867895,0
35402,m4_weight,FALSE,0,0,0,191219.84155867895,0
35402,m5_weight,FALSE,0,0,0,191219.84155867895,0
35402,m6_weight,FALSE,0,0,0,191219.84155867895,0
35500,m2_weight,FALSE,0,0,0,2011783.3476896768,0
35500,m4_weight,FALSE,0,0,0,2011783.3476896768,0
35500,m5_weight,TRUE,1,2,488797.6925191792,2011783.3476896768,0.24296736180887088
35500,m6_weight,TRUE,1,2,488797.6925191792,2011783.3476896768,0.24296736180887088
35701,m2_weight,FALSE,0,0,0,1038257.1176125316,0
35701,m4_weight,FALSE,0,0,0,1038257.1176125316,0
35701,m5_weight,TRUE,1,4,15979.968205787321,1038257.1176125316,0.015391147274321797
35701,m6_weight,TRUE,1,4,15979.968205787321,1038257.1176125316,0.015391147274321797
35702,m2_weight,FALSE,0,0,0,643920.566224733,0
35702,m4_weight,FALSE,0,0,0,643920.566224733,0
35702,m5_weight,FALSE,0,0,0,643920.566224733,0
35702,m6_weight,FALSE,0,0,0,643920.566224733,0
35801,m2_weight,FALSE,0,0,0,5243702.371111848,0
35801,m4_weight,FALSE,0,0,0,5243702.371111848,0
35801,m5_weight,TRUE,1,1,0.31881162176,5243702.371111848,6.079895447849393e-8
35801,m6_weight,TRUE,1,1,0.31881162176,5243702.371111848,6.079895447849393e-8
35802,m2_weight,FALSE,0,0,0,413324.6079227959,0
35802,m4_weight,FALSE,0,0,0,413324.6079227959,0
35802,m5_weight,FALSE,0,0,0,413324.6079227959,0
35802,m6_weight,FALSE,0,0,0,413324.6079227959,0
35803,m2_weight,FALSE,0,0,0,134229.8811427335,0
35803,m4_weight,FALSE,0,0,0,134229.8811427335,0
35803,m5_weight,TRUE,1,1,2.38511844716,134229.8811427335,1.7768908285210963e-5
35803,m6_weight,TRUE,1,1,2.38511844716,134229.8811427335,1.7768908285210963e-5
35901,m2_weight,FALSE,0,0,0,913385.7986301335,0
35901,m4_weight,FALSE,0,0,0,913385.7986301335,0
35901,m5_weight,TRUE,1,1,6.9593169580000005,913385.7986301335,7.6192524215258865e-6
35901,m6_weight,TRUE,1,1,6.9593169580000005,913385.7986301335,7.6192524215258865e-6
35902,m2_weight,FALSE,0,0,0,1146468.4437498685,0
35902,m4_weight,FALSE,0,0,0,1146468.4437498685,0
35902,m5_weight,FALSE,0,0,0,1146468.4437498685,0
35902,m6_weight,FALSE,0,0,0,1146468.4437498685,0
35903,m2_weight,FALSE,0,0,0,94258.748605272,0
35903,m4_weight,FALSE,0,0,0,94258.748605272,0
35903,m5_weight,FALSE,0,0,0,94258.748605272,0
35903,m6_weight,FALSE,0,0,0,94258.748605272,0
35904,m2_weight,FALSE,0,0,0,311299.1934674801,0
35904,m4_weight,FALSE,0,0,0,311299.1934674801,0
35904,m5_weight,TRUE,1,1,7.38735065024,311299.1934674801,2.373070925097569e-5
35904,m6_weight,TRUE,1,1,7.38735065024,311299.1934674801,2.373070925097569e-5
35905,m2_weight,FALSE,0,0,0,16919,0
35905,m4_weight,FALSE,0,0,0,16919,0
35905,m5_weight,FALSE,0,0,0,16919,0
35905,m6_weight,FALSE,0,0,0,16919,0
36000,m2_weight,FALSE,0,0,0,6037903.474924678,0
36000,m4_weight,FALSE,0,0,0,6037903.474924678,0
36000,m5_weight,TRUE,1,2,138396.3290053756,6037903.474924678,0.02292125562790685
36000,m6_weight,TRUE,1,2,138396.3290053756,6037903.474924678,0.02292125562790685
36100,m2_weight,FALSE,0,0,0,11172987.922290884,0
36100,m4_weight,FALSE,0,0,0,11172987.922290884,0
36100,m5_weight,FALSE,0,0,0,11172987.922290884,0
36100,m6_weight,FALSE,0,0,0,11172987.922290884,0
36200,m2_weight,FALSE,0,0,0,1599345.2292805777,0
36200,m4_weight,FALSE,0,0,0,1599345.2292805777,0
36200,m5_weight,FALSE,0,0,0,1599345.2292805777,0
36200,m6_weight,FALSE,0,0,0,1599345.2292805777,0
36301,m2_weight,FALSE,0,0,0,2906985.6763672447,0
36301,m4_weight,FALSE,0,0,0,2906985.6763672447,0
36301,m5_weight,TRUE,1,2,291420.3833207231,2906985.6763672447,0.10024830383233971
36301,m6_weight,TRUE,1,2,291420.3833207231,2906985.6763672447,0.10024830383233971
36302,m2_weight,FALSE,0,0,0,193231.59653874353,0
36302,m4_weight,FALSE,0,0,0,193231.59653874353,0
36302,m5_weight,TRUE,1,2,87846.26994178705,193231.59653874353,0.4546164887902978
36302,m6_weight,TRUE,1,2,87846.26994178705,193231.59653874353,0.4546164887902978
36303,m2_weight,FALSE,0,0,0,175592.47827295892,0
36303,m4_weight,FALSE,0,0,0,175592.47827295892,0
36303,m5_weight,FALSE,0,0,0,175592.47827295892,0
36303,m6_weight,FALSE,0,0,0,175592.47827295892,0
36401,m2_weight,FALSE,0,0,0,228716,0
36401,m4_weight,FALSE,0,0,0,228716,0
36401,m5_weight,FALSE,0,0,0,228716,0
36401,m6_weight,FALSE,0,0,0,228716,0
36402,m2_weight,FALSE,0,0,0,806597.8705505147,0
36402,m4_weight,FALSE,0,0,0,806597.8705505147,0
36402,m5_weight,FALSE,0,0,0,806597.8705505147,0
36402,m6_weight,FALSE,0,0,0,806597.8705505147,0
36403,m2_weight,FALSE,0,0,0,147108.67293399406,0
36403,m4_weight,FALSE,0,0,0,147108.67293399406,0
36403,m5_weight,FALSE,0,0,0,147108.67293399406,0
36403,m6_weight,FALSE,0,0,0,147108.67293399406,0
36404,m2_weight,FALSE,0,0,0,877026.6052586016,0
36404,m4_weight,FALSE,0,0,0,877026.6052586016,0
36404,m5_weight,TRUE,1,1,5418,877026.6052586016,0.006177691722821155
36404,m6_weight,TRUE,1,1,5418,877026.6052586016,0.006177691722821155
36501,m2_weight,FALSE,0,0,0,1585189.7667915039,0
36501,m4_weight,FALSE,0,0,0,1585189.7667915039,0
36501,m5_weight,TRUE,1,1,0.343708853616,1585189.7667915039,2.1682505200098683e-7
36501,m6_weight,TRUE,1,1,0.343708853616,1585189.7667915039,2.1682505200098683e-7
36502,m2_weight,FALSE,0,0,0,65443.07392322364,0
36502,m4_weight,FALSE,0,0,0,65443.07392322364,0
36502,m5_weight,TRUE,1,1,0.059042641002000004,65443.07392322364,9.021984674996703e-7
36502,m6_weight,TRUE,1,1,0.059042641002000004,65443.07392322364,9.021984674996703e-7
36503,m2_weight,FALSE,0,0,0,59340.06322753006,0
36503,m4_weight,FALSE,0,0,0,59340.06322753006,0
36503,m5_weight,TRUE,1,1,59318.26450568,59340.06322753006,0.9996326474785429
36503,m6_weight,TRUE,1,1,59318.26450568,59340.06322753006,0.9996326474785429
36600,m2_weight,FALSE,0,0,0,3736679.8122037165,0
36600,m4_weight,FALSE,0,0,0,3736679.8122037165,0
36600,m5_weight,FALSE,0,0,0,3736679.8122037165,0
36600,m6_weight,FALSE,0,0,0,3736679.8122037165,0
36700,m2_weight,FALSE,0,0,0,1819548,0
36700,m4_weight,FALSE,0,0,0,1819548,0
36700,m5_weight,FALSE,0,0,0,1819548,0
36700,m6_weight,FALSE,0,0,0,1819548,0
36800,m2_weight,FALSE,0,0,0,1510445.242323582,0
36800,m4_weight,FALSE,0,0,0,1510445.242323582,0
36800,m5_weight,FALSE,0,0,0,1510445.242323582,0
36800,m6_weight,FALSE,0,0,0,1510445.242323582,0
36901,m2_weight,FALSE,0,0,0,464481.47427148616,0
36901,m4_weight,FALSE,0,0,0,464481.47427148616,0
36901,m5_weight,TRUE,1,1,334341,464481.47427148616,0.7198155761204376
36901,m6_weight,TRUE,1,1,334341,464481.47427148616,0.7198155761204376
36902,m2_weight,FALSE,0,0,0,3179011.154072076,0
36902,m4_weight,FALSE,0,0,0,3179011.154072076,0
36902,m5_weight,FALSE,0,0,0,3179011.154072076,0
36902,m6_weight,FALSE,0,0,0,3179011.154072076,0
37000,m2_weight,FALSE,0,0,0,3947681.6946217665,0
37000,m4_weight,FALSE,0,0,0,3947681.6946217665,0
37000,m5_weight,FALSE,0,0,0,3947681.6946217665,0
37000,m6_weight,FALSE,0,0,0,3947681.6946217665,0
37100,m2_weight,FALSE,0,0,0,6125583.80481198,0
37100,m4_weight,FALSE,0,0,0,6125583.80481198,0
37100,m5_weight,FALSE,0,0,0,6125583.80481198,0
37100,m6_weight,FALSE,0,0,0,6125583.80481198,0
37200,m2_weight,FALSE,0,0,0,6526129.825900588,0
37200,m4_weight,FALSE,0,0,0,6526129.825900588,0
37200,m5_weight,FALSE,0,0,0,6526129.825900588,0
37200,m6_weight,FALSE,0,0,0,6526129.825900588,0
37300,m2_weight,FALSE,0,0,0,7165618.3616542695,0
37300,m4_weight,FALSE,0,0,0,7165618.3616542695,0
37300,m5_weight,FALSE,0,0,0,7165618.3616542695,0
37300,m6_weight,FALSE,0,0,0,7165618.3616542695,0
37400,m2_weight,FALSE,0,0,0,17919842.1181794,0
37400,m4_weight,FALSE,0,0,0,17919842.1181794,0
37400,m5_weight,FALSE,0,0,0,17919842.1181794,0
37400,m6_weight,FALSE,0,0,0,17919842.1181794,0
37500,m2_weight,FALSE,0,0,0,13359994.705501532,0
37500,m4_weight,FALSE,0,0,0,13359994.705501532,0
37500,m5_weight,FALSE,0,0,0,13359994.705501532,0
37500,m6_weight,FALSE,0,0,0,13359994.705501532,0
37601,m2_weight,FALSE,0,0,0,420354.81012151565,0
37601,m4_weight,FALSE,0,0,0,420354.81012151565,0
37601,m5_weight,TRUE,1,2,80942.89008887396,420354.81012151565,0.19255849615584295
37601,m6_weight,TRUE,1,2,80942.89008887396,420354.81012151565,0.19255849615584295
37602,m2_weight,FALSE,0,0,0,193032,0
37602,m4_weight,FALSE,0,0,0,193032,0
37602,m5_weight,FALSE,0,0,0,193032,0
37602,m6_weight,FALSE,0,0,0,193032,0
37603,m2_weight,FALSE,0,0,0,557198.4430282,0
37603,m4_weight,FALSE,0,0,0,557198.4430282,0
37603,m5_weight,FALSE,0,0,0,557198.4430282,0
37603,m6_weight,FALSE,0,0,0,557198.4430282,0
37604,m2_weight,FALSE,0,0,0,3499336.0158738154,0
37604,m4_weight,FALSE,0,0,0,3499336.0158738154,0
37604,m5_weight,FALSE,0,0,0,3499336.0158738154,0
37604,m6_weight,FALSE,0,0,0,3499336.0158738154,0
37700,m2_weight,FALSE,0,0,0,7216993.08442708,0
37700,m4_weight,FALSE,0,0,0,7216993.08442708,0
37700,m5_weight,TRUE,1,1,1278210,7216993.08442708,0.177111157659017
37700,m6_weight,TRUE,1,1,1278210,7216993.08442708,0.177111157659017
37800,m2_weight,FALSE,0,0,0,30843936.483860113,0
37800,m4_weight,FALSE,0,0,0,30843936.483860113,0
37800,m5_weight,FALSE,0,0,0,30843936.483860113,0
37800,m6_weight,FALSE,0,0,0,30843936.483860113,0
37901,m2_weight,FALSE,0,0,0,6168670.519061794,0
37901,m4_weight,FALSE,0,0,0,6168670.519061794,0
37901,m5_weight,FALSE,0,0,0,6168670.519061794,0
37901,m6_weight,FALSE,0,0,0,6168670.519061794,0
37902,m2_weight,FALSE,0,0,0,43693.5692996,0
37902,m4_weight,FALSE,0,0,0,43693.5692996,0
37902,m5_weight,FALSE,0,0,0,43693.5692996,0
37902,m6_weight,FALSE,0,0,0,43693.5692996,0
37903,m2_weight,FALSE,0,0,0,270486.30608531425,0
37903,m4_weight,FALSE,0,0,0,270486.30608531425,0
37903,m5_weight,FALSE,0,0,0,270486.30608531425,0
37903,m6_weight,FALSE,0,0,0,270486.30608531425,0
38000,m2_weight,FALSE,0,0,0,12437582.39843176,0
38000,m4_weight,FALSE,0,0,0,12437582.39843176,0
38000,m5_weight,FALSE,0,0,0,12437582.39843176,0
38000,m6_weight,FALSE,0,0,0,12437582.39843176,0
38100,m2_weight,FALSE,0,0,0,1108779.0293207602,0
38100,m4_weight,FALSE,0,0,0,1108779.0293207602,0
38100,m5_weight,FALSE,0,0,0,1108779.0293207602,0
38100,m6_weight,FALSE,0,0,0,1108779.0293207602,0
38200,m2_weight,FALSE,0,0,0,6870951.627236995,0
38200,m4_weight,FALSE,0,0,0,6870951.627236995,0
38200,m5_weight,FALSE,0,0,0,6870951.627236995,0
38200,m6_weight,FALSE,0,0,0,6870951.627236995,0
38300,m2_weight,FALSE,0,0,0,73713533.07893881,0
38300,m4_weight,FALSE,0,0,0,73713533.07893881,0
38300,m5_weight,FALSE,0,0,0,73713533.07893881,0
38300,m6_weight,FALSE,0,0,0,73713533.07893881,0
38401,m2_weight,FALSE,0,0,0,1226972.8904704961,0
38401,m4_weight,FALSE,0,0,0,1226972.8904704961,0
38401,m5_weight,FALSE,0,0,0,1226972.8904704961,0
38401,m6_weight,FALSE,0,0,0,1226972.8904704961,0
38402,m2_weight,FALSE,0,0,0,481498.9897088809,0
38402,m4_weight,FALSE,0,0,0,481498.9897088809,0
38402,m5_weight,FALSE,0,0,0,481498.9897088809,0
38402,m6_weight,FALSE,0,0,0,481498.9897088809,0
38501,m2_weight,FALSE,0,0,0,387181.2940396367,0
38501,m4_weight,FALSE,0,0,0,387181.2940396367,0
38501,m5_weight,FALSE,0,0,0,387181.2940396367,0
38501,m6_weight,FALSE,0,0,0,387181.2940396367,0
38502,m2_weight,FALSE,0,0,0,841140.34868696,0
38502,m4_weight,FALSE,0,0,0,841140.34868696,0
38502,m5_weight,FALSE,0,0,0,841140.34868696,0
38502,m6_weight,FALSE,0,0,0,841140.34868696,0
38601,m2_weight,FALSE,0,0,0,5742269.683653806,0
38601,m4_weight,FALSE,0,0,0,5742269.683653806,0
38601,m5_weight,TRUE,1,1,100250,5742269.683653806,0.01745825353437788
38601,m6_weight,TRUE,1,1,100250,5742269.683653806,0.01745825353437788
38602,m2_weight,FALSE,0,0,0,721188.0761814044,0
38602,m4_weight,FALSE,0,0,0,721188.0761814044,0
38602,m5_weight,FALSE,0,0,0,721188.0761814044,0
38602,m6_weight,FALSE,0,0,0,721188.0761814044,0
38700,m2_weight,FALSE,0,0,0,1462888.2652794365,0
38700,m4_weight,FALSE,0,0,0,1462888.2652794365,0
38700,m5_weight,TRUE,1,1,14555,1462888.2652794365,0.009949495354807394
38700,m6_weight,TRUE,1,1,14555,1462888.2652794365,0.009949495354807394
38801,m2_weight,FALSE,0,0,0,20848400.250374977,0
38801,m4_weight,FALSE,0,0,0,20848400.250374977,0
38801,m5_weight,FALSE,0,0,0,20848400.250374977,0
38801,m6_weight,FALSE,0,0,0,20848400.250374977,0
38802,m2_weight,FALSE,0,0,0,651878.5053840457,0
38802,m4_weight,FALSE,0,0,0,651878.5053840457,0
38802,m5_weight,TRUE,1,2,34612.50061560058,651878.5053840457,0.05309655147351281
38802,m6_weight,TRUE,1,2,34612.50061560058,651878.5053840457,0.05309655147351281
38901,m2_weight,FALSE,0,0,0,8826017.66733241,0
38901,m4_weight,FALSE,0,0,0,8826017.66733241,0
38901,m5_weight,FALSE,0,0,0,8826017.66733241,0
38901,m6_weight,FALSE,0,0,0,8826017.66733241,0
38902,m2_weight,FALSE,0,0,0,1235341.8196855874,0
38902,m4_weight,FALSE,0,0,0,1235341.8196855874,0
38902,m5_weight,FALSE,0,0,0,1235341.8196855874,0
38902,m6_weight,FALSE,0,0,0,1235341.8196855874,0
39000,m2_weight,FALSE,0,0,0,3471621.8677472277,0
39000,m4_weight,FALSE,0,0,0,3471621.8677472277,0
39000,m5_weight,FALSE,0,0,0,3471621.8677472277,0
39000,m6_weight,FALSE,0,0,0,3471621.8677472277,0
39100,m2_weight,FALSE,0,0,0,2063039.0119228917,0
39100,m4_weight,FALSE,0,0,0,2063039.0119228917,0
39100,m5_weight,FALSE,0,0,0,2063039.0119228917,0
39100,m6_weight,FALSE,0,0,0,2063039.0119228917,0
39201,m2_weight,FALSE,0,0,0,602571.5553354415,0
39201,m4_weight,FALSE,0,0,0,602571.5553354415,0
39201,m5_weight,FALSE,0,0,0,602571.5553354415,0
39201,m6_weight,FALSE,0,0,0,602571.5553354415,0
39202,m2_weight,FALSE,0,0,0,114828.88849042,0
39202,m4_weight,FALSE,0,0,0,114828.88849042,0
39202,m5_weight,FALSE,0,0,0,114828.88849042,0
39202,m6_weight,FALSE,0,0,0,114828.88849042,0
39203,m2_weight,FALSE,0,0,0,1788793.797610708,0
39203,m4_weight,FALSE,0,0,0,1788793.797610708,0
39203,m5_weight,TRUE,1,2,48176.3327894474,1788793.797610708,0.02693230089113487
39203,m6_weight,TRUE,1,2,48176.3327894474,1788793.797610708,0.02693230089113487
39204,m2_weight,FALSE,0,0,0,87990.5960770145,0
39204,m4_weight,FALSE,0,0,0,87990.5960770145,0
39204,m5_weight,TRUE,1,1,0.8812183848999999,87990.5960770145,1.0014915504478526e-5
39204,m6_weight,TRUE,1,1,0.8812183848999999,87990.5960770145,1.0014915504478526e-5
39205,m2_weight,FALSE,0,0,0,55862.88830151667,0
39205,m4_weight,FALSE,0,0,0,55862.88830151667,0
39205,m5_weight,FALSE,0,0,0,55862.88830151667,0
39205,m6_weight,FALSE,0,0,0,55862.88830151667,0
39301,m2_weight,FALSE,0,0,0,90578,0
39301,m4_weight,FALSE,0,0,0,90578,0
39301,m5_weight,FALSE,0,0,0,90578,0
39301,m6_weight,FALSE,0,0,0,90578,0
39302,m2_weight,FALSE,0,0,0,1160825.31084609,0
39302,m4_weight,FALSE,0,0,0,1160825.31084609,0
39302,m5_weight,FALSE,0,0,0,1160825.31084609,0
39302,m6_weight,FALSE,0,0,0,1160825.31084609,0
39303,m2_weight,FALSE,0,0,0,557769.895340302,0
39303,m4_weight,FALSE,0,0,0,557769.895340302,0
39303,m5_weight,FALSE,0,0,0,557769.895340302,0
39303,m6_weight,FALSE,0,0,0,557769.895340302,0
39400,m2_weight,FALSE,0,0,0,26387111.600090545,0
39400,m4_weight,FALSE,0,0,0,26387111.600090545,0
39400,m5_weight,FALSE,0,0,0,26387111.600090545,0
39400,m6_weight,FALSE,0,0,0,26387111.600090545,0
