county_fips_1990,weight_type,receives_unavailable_source,n_unavailable_source_counties,unavailable_source_vote_mass_proxy,total_received_vote_mass_proxy,share_received_from_unavailable_sources,czone
30011,m2_weight,FALSE,0,0,14573.071634243408,0,26401
30011,m4_weight,FALSE,0,0,14573.071634243408,0,26401
30011,m5_weight,TRUE,1,0.071634243408,14573.071634243408,4.915521257692565e-6,26401
30011,m6_weight,TRUE,1,0.071634243408,14573.071634243408,4.915521257692565e-6,26401
30013,m2_weight,FALSE,0,0,1923136.239723811,0,34203
30013,m4_weight,FALSE,0,0,1923136.239723811,0,34203
30013,m5_weight,FALSE,0,0,1923136.239723811,0,34203
30013,m6_weight,FALSE,0,0,1923136.239723811,0,34203
30015,m2_weight,FALSE,0,0,161055,0,34203
30015,m4_weight,FALSE,0,0,161055,0,34203
30015,m5_weight,FALSE,0,0,161055,0,34203
30015,m6_weight,FALSE,0,0,161055,0,34203
30017,m2_weight,FALSE,0,0,168430,0,34305
30017,m4_weight,FALSE,0,0,168430,0,34305
30017,m5_weight,FALSE,0,0,168430,0,34305
30017,m6_weight,FALSE,0,0,168430,0,34305
30019,m2_weight,FALSE,0,0,22239,0,26405
30019,m4_weight,FALSE,0,0,22239,0,26405
30019,m5_weight,FALSE,0,0,22239,0,26405
30019,m6_weight,FALSE,0,0,22239,0,26405
30021,m2_weight,FALSE,0,0,130290.15090125,0,26409
30021,m4_weight,FALSE,0,0,130290.15090125,0,26409
30021,m5_weight,FALSE,0,0,130290.15090125,0,26409
30021,m6_weight,FALSE,0,0,130290.15090125,0,26409
30023,m2_weight,FALSE,0,0,254079.73862224,0,34404
30023,m4_weight,FALSE,0,0,254079.73862224,0,34404
30023,m5_weight,FALSE,0,0,254079.73862224,0,34404
30023,m6_weight,FALSE,0,0,254079.73862224,0,34404
30025,m2_weight,FALSE,0,0,29058.85671686,0,26402
30025,m4_weight,FALSE,0,0,29058.85671686,0,26402
30025,m5_weight,TRUE,1,29058.85671686,29058.85671686,1,26402
30025,m6_weight,TRUE,1,29058.85671686,29058.85671686,1,26402
30027,m2_weight,FALSE,0,0,417665,0,34204
30027,m4_weight,FALSE,0,0,417665,0,34204
30027,m5_weight,FALSE,0,0,417665,0,34204
30027,m6_weight,FALSE,0,0,417665,0,34204
30029,m2_weight,FALSE,0,0,769381.9802409081,0,34503
30029,m4_weight,FALSE,0,0,769381.9802409081,0,34503
30029,m5_weight,FALSE,0,0,769381.9802409081,0,34503
30029,m6_weight,FALSE,0,0,769381.9802409081,0,34503
30031,m2_weight,FALSE,0,0,1045131.61631696,0,34402
30031,m4_weight,FALSE,0,0,1045131.61631696,0,34402
30031,m5_weight,FALSE,0,0,1045131.61631696,0,34402
30031,m6_weight,FALSE,0,0,1045131.61631696,0,34402
30033,m2_weight,FALSE,0,0,26184.2306825,0,34306
30033,m4_weight,FALSE,0,0,26184.2306825,0,34306
30033,m5_weight,FALSE,0,0,26184.2306825,0,34306
30033,m6_weight,FALSE,0,0,26184.2306825,0,34306
30035,m2_weight,FALSE,0,0,122438,0,34202
30035,m4_weight,FALSE,0,0,122438,0,34202
30035,m5_weight,FALSE,0,0,122438,0,34202
30035,m6_weight,FALSE,0,0,122438,0,34202
30037,m2_weight,FALSE,0,0,26933.9021856416,0,34308
30037,m4_weight,FALSE,0,0,26933.9021856416,0,34308
30037,m5_weight,FALSE,0,0,26933.9021856416,0,34308
30037,m6_weight,FALSE,0,0,26933.9021856416,0,34308
30039,m2_weight,FALSE,0,0,45565.1016325848,0,34404
30039,m4_weight,FALSE,0,0,45565.1016325848,0,34404
30039,m5_weight,FALSE,0,0,45565.1016325848,0,34404
30039,m6_weight,FALSE,0,0,45565.1016325848,0,34404
30041,m2_weight,FALSE,0,0,108152,0,34201
30041,m4_weight,FALSE,0,0,108152,0,34201
30041,m5_weight,FALSE,0,0,108152,0,34201
30041,m6_weight,FALSE,0,0,108152,0,34201
30043,m2_weight,FALSE,0,0,68402,0,34403
30043,m4_weight,FALSE,0,0,68402,0,34403
30043,m5_weight,FALSE,0,0,68402,0,34403
30043,m6_weight,FALSE,0,0,68402,0,34403
30045,m2_weight,FALSE,0,0,68928,0,34203
30045,m4_weight,FALSE,0,0,68928,0,34203
30045,m5_weight,FALSE,0,0,68928,0,34203
30045,m6_weight,FALSE,0,0,68928,0,34203
30047,m2_weight,FALSE,0,0,314930.74481829396,0,34503
30047,m4_weight,FALSE,0,0,314930.74481829396,0,34503
30047,m5_weight,FALSE,0,0,314930.74481829396,0,34503
30047,m6_weight,FALSE,0,0,314930.74481829396,0,34503
30049,m2_weight,FALSE,0,0,710767.52267824,0,34403
30049,m4_weight,FALSE,0,0,710767.52267824,0,34403
30049,m5_weight,FALSE,0,0,710767.52267824,0,34403
30049,m6_weight,FALSE,0,0,710767.52267824,0,34403
30051,m2_weight,FALSE,0,0,20197,0,34201
30051,m4_weight,FALSE,0,0,20197,0,34201
30051,m5_weight,FALSE,0,0,20197,0,34201
30051,m6_weight,FALSE,0,0,20197,0,34201
30053,m2_weight,FALSE,0,0,216564,0,34502
30053,m4_weight,FALSE,0,0,216564,0,34502
30053,m5_weight,FALSE,0,0,216564,0,34502
30053,m6_weight,FALSE,0,0,216564,0,34502
30055,m2_weight,FALSE,0,0,21065.733844385,0,26406
30055,m4_weight,FALSE,0,0,21065.733844385,0,26406
30055,m5_weight,FALSE,0,0,21065.733844385,0,26406
30055,m6_weight,FALSE,0,0,21065.733844385,0,26406
30057,m2_weight,FALSE,0,0,140678,0,34402
30057,m4_weight,FALSE,0,0,140678,0,34402
30057,m5_weight,FALSE,0,0,140678,0,34402
30057,m6_weight,FALSE,0,0,140678,0,34402
30059,m2_weight,FALSE,0,0,45909,0,34309
30059,m4_weight,FALSE,0,0,45909,0,34309
30059,m5_weight,FALSE,0,0,45909,0,34309
30059,m6_weight,FALSE,0,0,45909,0,34309
30061,m2_weight,FALSE,0,0,28340,0,34504
30061,m4_weight,FALSE,0,0,28340,0,34504
30061,m5_weight,FALSE,0,0,28340,0,34504
30061,m6_weight,FALSE,0,0,28340,0,34504
30063,m2_weight,FALSE,0,0,1959012.764509519,0,34504
30063,m4_weight,FALSE,0,0,1959012.764509519,0,34504
30063,m5_weight,FALSE,0,0,1959012.764509519,0,34504
30063,m6_weight,FALSE,0,0,1959012.764509519,0,34504
30065,m2_weight,FALSE,0,0,137975.14674536,0,34308
30065,m4_weight,FALSE,0,0,137975.14674536,0,34308
30065,m5_weight,FALSE,0,0,137975.14674536,0,34308
30065,m6_weight,FALSE,0,0,137975.14674536,0,34308
30067,m2_weight,FALSE,0,0,338890.1823924264,0,34402
30067,m4_weight,FALSE,0,0,338890.1823924264,0,34402
30067,m5_weight,FALSE,0,0,338890.1823924264,0,34402
30067,m6_weight,FALSE,0,0,338890.1823924264,0,34402
30069,m2_weight,FALSE,0,0,6452,0,34204
30069,m4_weight,FALSE,0,0,6452,0,34204
30069,m5_weight,FALSE,0,0,6452,0,34204
30069,m6_weight,FALSE,0,0,6452,0,34204
30071,m2_weight,FALSE,0,0,46201,0,26408
30071,m4_weight,FALSE,0,0,46201,0,26408
30071,m5_weight,FALSE,0,0,46201,0,26408
30071,m6_weight,FALSE,0,0,46201,0,26408
30073,m2_weight,FALSE,0,0,93710,0,34202
30073,m4_weight,FALSE,0,0,93710,0,34202
30073,m5_weight,FALSE,0,0,93710,0,34202
30073,m6_weight,FALSE,0,0,93710,0,34202
30075,m2_weight,FALSE,0,0,17828,0,34307
30075,m4_weight,FALSE,0,0,17828,0,34307
30075,m5_weight,FALSE,0,0,17828,0,34307
30075,m6_weight,FALSE,0,0,17828,0,34307
30077,m2_weight,FALSE,0,0,90041.17698739376,0,34404
30077,m4_weight,FALSE,0,0,90041.17698739376,0,34404
30077,m5_weight,FALSE,0,0,90041.17698739376,0,34404
30077,m6_weight,FALSE,0,0,90041.17698739376,0,34404
30079,m2_weight,FALSE,0,0,54052,0,34305
30079,m4_weight,FALSE,0,0,54052,0,34305
30079,m5_weight,FALSE,0,0,54052,0,34305
30079,m6_weight,FALSE,0,0,54052,0,34305
30081,m2_weight,FALSE,0,0,204306,0,34504
30081,m4_weight,FALSE,0,0,204306,0,34504
30081,m5_weight,FALSE,0,0,204306,0,34504
30081,m6_weight,FALSE,0,0,204306,0,34504
30083,m2_weight,FALSE,0,0,69867,0,26411
30083,m4_weight,FALSE,0,0,69867,0,26411
30083,m5_weight,FALSE,0,0,69867,0,26411
30083,m6_weight,FALSE,0,0,69867,0,26411
30085,m2_weight,FALSE,0,0,61957,0,26406
30085,m4_weight,FALSE,0,0,61957,0,26406
30085,m5_weight,FALSE,0,0,61957,0,26406
30085,m6_weight,FALSE,0,0,61957,0,26406
30087,m2_weight,FALSE,0,0,190679,0,34307
30087,m4_weight,FALSE,0,0,190679,0,34307
30087,m5_weight,FALSE,0,0,190679,0,34307
30087,m6_weight,FALSE,0,0,190679,0,34307
30089,m2_weight,FALSE,0,0,277679.72143930336,0,34503
30089,m4_weight,FALSE,0,0,277679.72143930336,0,34503
30089,m5_weight,FALSE,0,0,277679.72143930336,0,34503
30089,m6_weight,FALSE,0,0,277679.72143930336,0,34503
30091,m2_weight,FALSE,0,0,38608,0,26407
30091,m4_weight,FALSE,0,0,38608,0,26407
30091,m5_weight,FALSE,0,0,38608,0,26407
30091,m6_weight,FALSE,0,0,38608,0,26407
30093,m2_weight,FALSE,0,0,666357.920818476,0,34404
30093,m4_weight,FALSE,0,0,666357.920818476,0,34404
30093,m5_weight,FALSE,0,0,666357.920818476,0,34404
30093,m6_weight,FALSE,0,0,666357.920818476,0,34404
30095,m2_weight,FALSE,0,0,121206,0,34308
30095,m4_weight,FALSE,0,0,121206,0,34308
30095,m5_weight,FALSE,0,0,121206,0,34308
30095,m6_weight,FALSE,0,0,121206,0,34308
30097,m2_weight,FALSE,0,0,56638.232292040004,0,34402
30097,m4_weight,FALSE,0,0,56638.232292040004,0,34402
30097,m5_weight,FALSE,0,0,56638.232292040004,0,34402
30097,m6_weight,FALSE,0,0,56638.232292040004,0,34402
30099,m2_weight,FALSE,0,0,67649,0,34203
30099,m4_weight,FALSE,0,0,67649,0,34203
30099,m5_weight,FALSE,0,0,67649,0,34203
30099,m6_weight,FALSE,0,0,67649,0,34203
30101,m2_weight,FALSE,0,0,75994,0,34202
30101,m4_weight,FALSE,0,0,75994,0,34202
30101,m5_weight,FALSE,0,0,75994,0,34202
30101,m6_weight,FALSE,0,0,75994,0,34202
30103,m2_weight,FALSE,0,0,24854,0,34307
30103,m4_weight,FALSE,0,0,24854,0,34307
30103,m5_weight,FALSE,0,0,24854,0,34307
30103,m6_weight,FALSE,0,0,24854,0,34307
30105,m2_weight,FALSE,0,0,71508,0,26408
30105,m4_weight,FALSE,0,0,71508,0,26408
30105,m5_weight,FALSE,0,0,71508,0,26408
30105,m6_weight,FALSE,0,0,71508,0,26408
30107,m2_weight,FALSE,0,0,36616,0,34309
30107,m4_weight,FALSE,0,0,36616,0,34309
30107,m5_weight,FALSE,0,0,36616,0,34309
30107,m6_weight,FALSE,0,0,36616,0,34309
30109,m2_weight,FALSE,0,0,21181,0,26409
30109,m4_weight,FALSE,0,0,21181,0,26409
30109,m5_weight,FALSE,0,0,21181,0,26409
30109,m6_weight,FALSE,0,0,21181,0,26409
30111,m2_weight,FALSE,0,0,5455219,0,34308
30111,m4_weight,FALSE,0,0,5455219,0,34308
30111,m5_weight,FALSE,0,0,5455219,0,34308
30111,m6_weight,FALSE,0,0,5455219,0,34308
30113,m2_weight,FALSE,0,0,157.04224831891,0,34402
30113,m4_weight,FALSE,0,0,157.04224831891,0,34402
30113,m5_weight,FALSE,0,0,157.04224831891,0,34402
30113,m6_weight,FALSE,0,0,157.04224831891,0,34402
31001,m2_weight,FALSE,0,0,356835.1301497,0,27901
31001,m4_weight,FALSE,0,0,356835.1301497,0,27901
31001,m5_weight,FALSE,0,0,356835.1301497,0,27901
31001,m6_weight,FALSE,0,0,356835.1301497,0,27901
31003,m2_weight,FALSE,0,0,62600.8954395852,0,27801
31003,m4_weight,FALSE,0,0,62600.8954395852,0,27801
31003,m5_weight,FALSE,0,0,62600.8954395852,0,27801
31003,m6_weight,FALSE,0,0,62600.8954395852,0,27801
31005,m2_weight,FALSE,0,0,4641.86374693,0,28304
31005,m4_weight,FALSE,0,0,4641.86374693,0,28304
31005,m5_weight,FALSE,0,0,4641.86374693,0,28304
31005,m6_weight,FALSE,0,0,4641.86374693,0,28304
31007,m2_weight,FALSE,0,0,7722,0,27701
31007,m4_weight,FALSE,0,0,7722,0,27701
31007,m5_weight,FALSE,0,0,7722,0,27701
31007,m6_weight,FALSE,0,0,7722,0,27701
31009,m2_weight,FALSE,0,0,14094,0,28305
31009,m4_weight,FALSE,0,0,14094,0,28305
31009,m5_weight,FALSE,0,0,14094,0,28305
31009,m6_weight,FALSE,0,0,14094,0,28305
31011,m2_weight,FALSE,0,0,62324.528363744,0,27802
31011,m4_weight,FALSE,0,0,62324.528363744,0,27802
31011,m5_weight,FALSE,0,0,62324.528363744,0,27802
31011,m6_weight,FALSE,0,0,62324.528363744,0,27802
31013,m2_weight,FALSE,0,0,77609,0,27701
31013,m4_weight,FALSE,0,0,77609,0,27701
31013,m5_weight,FALSE,0,0,77609,0,27701
31013,m6_weight,FALSE,0,0,77609,0,27701
31015,m2_weight,FALSE,0,0,51120,0,27001
31015,m4_weight,FALSE,0,0,51120,0,27001
31015,m5_weight,FALSE,0,0,51120,0,27001
31015,m6_weight,FALSE,0,0,51120,0,27001
31017,m2_weight,FALSE,0,0,29428,0,27003
31017,m4_weight,FALSE,0,0,29428,0,27003
31017,m5_weight,FALSE,0,0,29428,0,27003
31017,m6_weight,FALSE,0,0,29428,0,27003
31019,m2_weight,FALSE,0,0,528991,0,28608
31019,m4_weight,FALSE,0,0,528991,0,28608
31019,m5_weight,FALSE,0,0,528991,0,28608
31019,m6_weight,FALSE,0,0,528991,0,28608
31021,m2_weight,FALSE,0,0,62468,0,28002
31021,m4_weight,FALSE,0,0,62468,0,28002
31021,m5_weight,FALSE,0,0,62468,0,28002
31021,m6_weight,FALSE,0,0,62468,0,28002
31023,m2_weight,FALSE,0,0,186845.71649792,0,27802
31023,m4_weight,FALSE,0,0,186845.71649792,0,27802
31023,m5_weight,FALSE,0,0,186845.71649792,0,27802
31023,m6_weight,FALSE,0,0,186845.71649792,0,27802
31025,m2_weight,FALSE,0,0,429057.3402030292,0,28202
31025,m4_weight,FALSE,0,0,429057.3402030292,0,28202
31025,m5_weight,FALSE,0,0,429057.3402030292,0,28202
31025,m6_weight,FALSE,0,0,429057.3402030292,0,28202
31027,m2_weight,FALSE,0,0,152634.8661966866,0,27005
31027,m4_weight,FALSE,0,0,152634.8661966866,0,27005
31027,m5_weight,FALSE,0,0,152634.8661966866,0,27005
31027,m6_weight,FALSE,0,0,152634.8661966866,0,27005
31029,m2_weight,FALSE,0,0,56177.73133931,0,28607
31029,m4_weight,FALSE,0,0,56177.73133931,0,28607
31029,m5_weight,FALSE,0,0,56177.73133931,0,28607
31029,m6_weight,FALSE,0,0,56177.73133931,0,28607
31031,m2_weight,FALSE,0,0,110578,0,28304
31031,m4_weight,FALSE,0,0,110578,0,28304
31031,m5_weight,FALSE,0,0,110578,0,28304
31031,m6_weight,FALSE,0,0,110578,0,28304
31033,m2_weight,FALSE,0,0,75481,0,27702
31033,m4_weight,FALSE,0,0,75481,0,27702
31033,m5_weight,FALSE,0,0,75481,0,27702
31033,m6_weight,FALSE,0,0,75481,0,27702
31035,m2_weight,FALSE,0,0,56853.76125,0,27901
31035,m4_weight,FALSE,0,0,56853.76125,0,27901
31035,m5_weight,FALSE,0,0,56853.76125,0,27901
31035,m6_weight,FALSE,0,0,56853.76125,0,27901
31037,m2_weight,FALSE,0,0,121160.9145344168,0,27802
31037,m4_weight,FALSE,0,0,121160.9145344168,0,27802
31037,m5_weight,FALSE,0,0,121160.9145344168,0,27802
31037,m6_weight,FALSE,0,0,121160.9145344168,0,27802
31039,m2_weight,FALSE,0,0,74445.61033,0,28002
31039,m4_weight,FALSE,0,0,74445.61033,0,28002
31039,m5_weight,FALSE,0,0,74445.61033,0,28002
31039,m6_weight,FALSE,0,0,74445.61033,0,28002
31041,m2_weight,FALSE,0,0,328879.11952254,0,28305
31041,m4_weight,FALSE,0,0,328879.11952254,0,28305
31041,m5_weight,FALSE,0,0,328879.11952254,0,28305
31041,m6_weight,FALSE,0,0,328879.11952254,0,28305
31043,m2_weight,FALSE,0,0,86711,0,28001
31043,m4_weight,FALSE,0,0,86711,0,28001
31043,m5_weight,FALSE,0,0,86711,0,28001
31043,m6_weight,FALSE,0,0,86711,0,28001
31045,m2_weight,FALSE,0,0,61339,0,27701
31045,m4_weight,FALSE,0,0,61339,0,27701
31045,m5_weight,FALSE,0,0,61339,0,27701
31045,m6_weight,FALSE,0,0,61339,0,27701
31047,m2_weight,FALSE,0,0,540924,0,28609
31047,m4_weight,FALSE,0,0,540924,0,28609
31047,m5_weight,FALSE,0,0,540924,0,28609
31047,m6_weight,FALSE,0,0,540924,0,28609
31049,m2_weight,FALSE,0,0,19198,0,28302
31049,m4_weight,FALSE,0,0,19198,0,28302
31049,m5_weight,FALSE,0,0,19198,0,28302
31049,m6_weight,FALSE,0,0,19198,0,28302
31051,m2_weight,FALSE,0,0,94883.13369428,0,28001
31051,m4_weight,FALSE,0,0,94883.13369428,0,28001
31051,m5_weight,FALSE,0,0,94883.13369428,0,28001
31051,m6_weight,FALSE,0,0,94883.13369428,0,28001
31053,m2_weight,FALSE,0,0,226791.29249716242,0,28202
31053,m4_weight,FALSE,0,0,226791.29249716242,0,28202
31053,m5_weight,FALSE,0,0,226791.29249716242,0,28202
31053,m6_weight,FALSE,0,0,226791.29249716242,0,28202
31055,m2_weight,FALSE,0,0,2779042.71503508,0,28202
31055,m4_weight,FALSE,0,0,2779042.71503508,0,28202
31055,m5_weight,FALSE,0,0,2779042.71503508,0,28202
31055,m6_weight,FALSE,0,0,2779042.71503508,0,28202
31057,m2_weight,FALSE,0,0,20430,0,28606
31057,m4_weight,FALSE,0,0,20430,0,28606
31057,m5_weight,FALSE,0,0,20430,0,28606
31057,m6_weight,FALSE,0,0,20430,0,28606
31059,m2_weight,FALSE,0,0,114576.47698346,0,27902
31059,m4_weight,FALSE,0,0,114576.47698346,0,27902
31059,m5_weight,FALSE,0,0,114576.47698346,0,27902
31059,m6_weight,FALSE,0,0,114576.47698346,0,27902
31061,m2_weight,FALSE,0,0,33741.1694113692,0,28608
31061,m4_weight,FALSE,0,0,33741.1694113692,0,28608
31061,m5_weight,FALSE,0,0,33741.1694113692,0,28608
31061,m6_weight,FALSE,0,0,33741.1694113692,0,28608
31063,m2_weight,FALSE,0,0,56903,0,28609
31063,m4_weight,FALSE,0,0,56903,0,28609
31063,m5_weight,FALSE,0,0,56903,0,28609
31063,m6_weight,FALSE,0,0,56903,0,28609
31065,m2_weight,FALSE,0,0,95130,0,28609
31065,m4_weight,FALSE,0,0,95130,0,28609
31065,m5_weight,FALSE,0,0,95130,0,28609
31065,m6_weight,FALSE,0,0,95130,0,28609
31067,m2_weight,FALSE,0,0,288547.6073200363,0,28101
31067,m4_weight,FALSE,0,0,288547.6073200363,0,28101
31067,m5_weight,FALSE,0,0,288547.6073200363,0,28101
31067,m6_weight,FALSE,0,0,288547.6073200363,0,28101
31069,m2_weight,FALSE,0,0,21751.13628838,0,28303
31069,m4_weight,FALSE,0,0,21751.13628838,0,28303
31069,m5_weight,FALSE,0,0,21751.13628838,0,28303
31069,m6_weight,FALSE,0,0,21751.13628838,0,28303
31071,m2_weight,FALSE,0,0,69125.87620968,0,27002
31071,m4_weight,FALSE,0,0,69125.87620968,0,27002
31071,m5_weight,FALSE,0,0,69125.87620968,0,27002
31071,m6_weight,FALSE,0,0,69125.87620968,0,27002
31073,m2_weight,FALSE,0,0,53567,0,28609
31073,m4_weight,FALSE,0,0,53567,0,28609
31073,m5_weight,FALSE,0,0,53567,0,28609
31073,m6_weight,FALSE,0,0,53567,0,28609
31075,m2_weight,FALSE,0,0,7337,0,28304
31075,m4_weight,FALSE,0,0,7337,0,28304
31075,m5_weight,FALSE,0,0,7337,0,28304
31075,m6_weight,FALSE,0,0,7337,0,28304
31077,m2_weight,FALSE,0,0,51080,0,27002
31077,m4_weight,FALSE,0,0,51080,0,27002
31077,m5_weight,FALSE,0,0,51080,0,27002
31077,m6_weight,FALSE,0,0,51080,0,27002
31079,m2_weight,FALSE,0,0,282038.93461103,0,27903
31079,m4_weight,FALSE,0,0,282038.93461103,0,27903
31079,m5_weight,FALSE,0,0,282038.93461103,0,27903
31079,m6_weight,FALSE,0,0,282038.93461103,0,27903
31081,m2_weight,FALSE,0,0,70127.04289064,0,27903
31081,m4_weight,FALSE,0,0,70127.04289064,0,27903
31081,m5_weight,FALSE,0,0,70127.04289064,0,27903
31081,m6_weight,FALSE,0,0,70127.04289064,0,27903
31083,m2_weight,FALSE,0,0,34619,0,28609
31083,m4_weight,FALSE,0,0,34619,0,28609
31083,m5_weight,FALSE,0,0,34619,0,28609
31083,m6_weight,FALSE,0,0,34619,0,28609
31085,m2_weight,FALSE,0,0,12811,0,28607
31085,m4_weight,FALSE,0,0,12811,0,28607
31085,m5_weight,FALSE,0,0,12811,0,28607
31085,m6_weight,FALSE,0,0,12811,0,28607
31087,m2_weight,FALSE,0,0,28025,0,28607
31087,m4_weight,FALSE,0,0,28025,0,28607
31087,m5_weight,FALSE,0,0,28025,0,28607
31087,m6_weight,FALSE,0,0,28025,0,28607
31089,m2_weight,FALSE,0,0,229806,0,27001
31089,m4_weight,FALSE,0,0,229806,0,27001
31089,m5_weight,FALSE,0,0,229806,0,27001
31089,m6_weight,FALSE,0,0,229806,0,27001
31091,m2_weight,FALSE,0,0,9497,0,28304
31091,m4_weight,FALSE,0,0,9497,0,28304
31091,m5_weight,FALSE,0,0,9497,0,28304
31091,m6_weight,FALSE,0,0,9497,0,28304
31093,m2_weight,FALSE,0,0,55520.0010969598,0,27903
31093,m4_weight,FALSE,0,0,55520.0010969598,0,27903
31093,m5_weight,FALSE,0,0,55520.0010969598,0,27903
31093,m6_weight,FALSE,0,0,55520.0010969598,0,27903
31095,m2_weight,FALSE,0,0,71550,0,28101
31095,m4_weight,FALSE,0,0,71550,0,28101
31095,m5_weight,FALSE,0,0,71550,0,28101
31095,m6_weight,FALSE,0,0,71550,0,28101
31097,m2_weight,FALSE,0,0,39971.77439678,0,28102
31097,m4_weight,FALSE,0,0,39971.77439678,0,28102
31097,m5_weight,FALSE,0,0,39971.77439678,0,28102
31097,m6_weight,FALSE,0,0,39971.77439678,0,28102
31099,m2_weight,FALSE,0,0,50574.25320166,0,28608
31099,m4_weight,FALSE,0,0,50574.25320166,0,28608
31099,m5_weight,FALSE,0,0,50574.25320166,0,28608
31099,m6_weight,FALSE,0,0,50574.25320166,0,28608
31101,m2_weight,FALSE,0,0,60284,0,28302
31101,m4_weight,FALSE,0,0,60284,0,28302
31101,m5_weight,FALSE,0,0,60284,0,28302
31101,m6_weight,FALSE,0,0,60284,0,28302
31103,m2_weight,FALSE,0,0,10547,0,27003
31103,m4_weight,FALSE,0,0,10547,0,27003
31103,m5_weight,FALSE,0,0,10547,0,27003
31103,m6_weight,FALSE,0,0,10547,0,27003
31105,m2_weight,FALSE,0,0,32582,0,27702
31105,m4_weight,FALSE,0,0,32582,0,27702
31105,m5_weight,FALSE,0,0,32582,0,27702
31105,m6_weight,FALSE,0,0,32582,0,27702
31107,m2_weight,FALSE,0,0,74582.31853614,0,27005
31107,m4_weight,FALSE,0,0,74582.31853614,0,27005
31107,m5_weight,FALSE,0,0,74582.31853614,0,27005
31107,m6_weight,FALSE,0,0,74582.31853614,0,27005
31109,m2_weight,FALSE,0,0,4208353.573060615,0,28101
31109,m4_weight,FALSE,0,0,4208353.573060615,0,28101
31109,m5_weight,FALSE,0,0,4208353.573060615,0,28101
31109,m6_weight,FALSE,0,0,4208353.573060615,0,28101
31111,m2_weight,FALSE,0,0,650571,0,28306
31111,m4_weight,FALSE,0,0,650571,0,28306
31111,m5_weight,FALSE,0,0,650571,0,28306
31111,m6_weight,FALSE,0,0,650571,0,28306
31113,m2_weight,FALSE,0,0,8922,0,28306
31113,m4_weight,FALSE,0,0,8922,0,28306
31113,m5_weight,FALSE,0,0,8922,0,28306
31113,m6_weight,FALSE,0,0,8922,0,28306
31115,m2_weight,FALSE,0,0,14167.0618887228,0,27002
31115,m4_weight,FALSE,0,0,14167.0618887228,0,27002
31115,m5_weight,FALSE,0,0,14167.0618887228,0,27002
31115,m6_weight,FALSE,0,0,14167.0618887228,0,27002
31117,m2_weight,FALSE,0,0,5071,0,28306
31117,m4_weight,FALSE,0,0,5071,0,28306
31117,m5_weight,FALSE,0,0,5071,0,28306
31117,m6_weight,FALSE,0,0,5071,0,28306
31119,m2_weight,FALSE,0,0,235334.7299944596,0,27801
31119,m4_weight,FALSE,0,0,235334.7299944596,0,27801
31119,m5_weight,FALSE,0,0,235334.7299944596,0,27801
31119,m6_weight,FALSE,0,0,235334.7299944596,0,27801
31121,m2_weight,FALSE,0,0,114631.6714866823,0,27903
31121,m4_weight,FALSE,0,0,114631.6714866823,0,27903
31121,m5_weight,FALSE,0,0,114631.6714866823,0,27903
31121,m6_weight,FALSE,0,0,114631.6714866823,0,27903
31123,m2_weight,FALSE,0,0,39272,0,27701
31123,m4_weight,FALSE,0,0,39272,0,27701
31123,m5_weight,FALSE,0,0,39272,0,27701
31123,m6_weight,FALSE,0,0,39272,0,27701
31125,m2_weight,FALSE,0,0,107356,0,27802
31125,m4_weight,FALSE,0,0,107356,0,27802
31125,m5_weight,FALSE,0,0,107356,0,27802
31125,m6_weight,FALSE,0,0,107356,0,27802
31127,m2_weight,FALSE,0,0,59267.0092773,0,28102
31127,m4_weight,FALSE,0,0,59267.0092773,0,28102
31127,m5_weight,FALSE,0,0,59267.0092773,0,28102
31127,m6_weight,FALSE,0,0,59267.0092773,0,28102
31129,m2_weight,FALSE,0,0,48247.3243932928,0,29102
31129,m4_weight,FALSE,0,0,48247.3243932928,0,29102
31129,m5_weight,FALSE,0,0,48247.3243932928,0,29102
31129,m6_weight,FALSE,0,0,48247.3243932928,0,29102
31131,m2_weight,FALSE,0,0,109375.63007446,0,28102
31131,m4_weight,FALSE,0,0,109375.63007446,0,28102
31131,m5_weight,FALSE,0,0,109375.63007446,0,28102
31131,m6_weight,FALSE,0,0,109375.63007446,0,28102
31133,m2_weight,FALSE,0,0,30237.83273543785,0,28102
31133,m4_weight,FALSE,0,0,30237.83273543785,0,28102
31133,m5_weight,FALSE,0,0,30237.83273543785,0,28102
31133,m6_weight,FALSE,0,0,30237.83273543785,0,28102
31135,m2_weight,FALSE,0,0,56441,0,28302
31135,m4_weight,FALSE,0,0,56441,0,28302
31135,m5_weight,FALSE,0,0,56441,0,28302
31135,m6_weight,FALSE,0,0,56441,0,28302
31137,m2_weight,FALSE,0,0,71912.747051216,0,28609
31137,m4_weight,FALSE,0,0,71912.747051216,0,28609
31137,m5_weight,FALSE,0,0,71912.747051216,0,28609
31137,m6_weight,FALSE,0,0,71912.747051216,0,28609
31139,m2_weight,FALSE,0,0,167670,0,27801
31139,m4_weight,FALSE,0,0,167670,0,27801
31139,m5_weight,FALSE,0,0,167670,0,27801
31139,m6_weight,FALSE,0,0,167670,0,27801
31141,m2_weight,FALSE,0,0,561094.5547379392,0,27802
31141,m4_weight,FALSE,0,0,561094.5547379392,0,27802
31141,m5_weight,FALSE,0,0,561094.5547379392,0,27802
31141,m6_weight,FALSE,0,0,561094.5547379392,0,27802
31143,m2_weight,FALSE,0,0,92865.5870681536,0,27902
31143,m4_weight,FALSE,0,0,92865.5870681536,0,27902
