year,source_decade,source_decade_default,source_scope,source_issue_class,state_fips,state,county_fips,county_fips_for_crosswalk,county_name,bridge_exception_applied,exception_issue_class,exception_reason,twoparty_votes,source_two_party_votes_prejoin,vote_share_of_year,weight_sum_raw,selected_weight_sum_raw,crosswalk_weight_sum,raw_weight_undefined,raw_weight_sum_valid,raw_weight_requires_policy,fallback_used,fallback_policy,no_positive_final_target,final_weight_invalid,n_targets,positive_targets,positive_target_1990_counties,positive_target_czones,positive_target_count,positive_target_cz_count
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38013,38013,BURKE,FALSE,NA,NA,2685,68237274,3.93479962285715e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38013,26412,1,1
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38039,38039,GRIGGS,FALSE,NA,NA,2557,68237274,3.7472188587134945e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,38039,26804,1,1
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38041,38041,HETTINGER,FALSE,NA,NA,2760,68237274,4.044710226847573e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38041,26404,1,1
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46031,46031,CORSON,FALSE,NA,NA,2383,68237274,3.4922262574557124e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,2,1,46031,26603,1,1
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46071,46071,JACKSON,FALSE,NA,NA,947,68237274,1.3878045597190767e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46131,46131,WASHABAUGH,FALSE,NA,NA,473,68237274,6.931695424996022e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1960,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46137,46137,ZIEBACH,FALSE,NA,NA,1080,68237274,1.5827126974620938e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46137,27602,1,1
1960,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15001,15001,HAWAII,FALSE,NA,NA,23808,68237274,3.4890022130719937e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1960,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15003,15003,HONOLULU,FALSE,NA,NA,134456,68237274,0.001970418689351512,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1960,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15007,15007,KAUAI,FALSE,NA,NA,10291,68237274,1.5081200342205933e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1960,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15009,15009,MAUI,FALSE,NA,NA,16150,68237274,2.3667416725937793e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,2,0,NA,NA,NA,NA
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13239,13239,QUITMAN,FALSE,NA,NA,607,70447870,8.616300251519314e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,13239,10301,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13307,13307,WEBSTER,FALSE,NA,NA,601,70447870,8.531130891537247e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,4,1,13307,9702,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,20,KS,20179,20179,SHERIDAN,FALSE,NA,NA,1836,70447870,2.606182415451312e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,20179,28604,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,36,NY,36041,36041,HAMILTON,FALSE,NA,NA,2872,70447870,4.076773364475037e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,36041,18500,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38013,38013,BURKE,FALSE,NA,NA,2428,70447870,3.446520100607726e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38013,26412,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38039,38039,GRIGGS,FALSE,NA,NA,2390,70447870,3.3925795059524155e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,38039,26804,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38041,38041,HETTINGER,FALSE,NA,NA,2463,70447870,3.496202227263933e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38041,26404,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46031,46031,CORSON,FALSE,NA,NA,2362,70447870,3.35283380462745e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,2,1,46031,26603,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46071,46071,JACKSON,FALSE,NA,NA,928,70447870,1.3172861010560008e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46131,46131,WASHABAUGH,FALSE,NA,NA,559,70447870,7.934945371662762e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1964,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46137,46137,ZIEBACH,FALSE,NA,NA,1001,70447870,1.420908822367518e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46137,27602,1,1
1964,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15001,15001,HAWAII,FALSE,NA,NA,24973,70447870,3.544890711387016e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1964,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15003,15003,HONOLULU,FALSE,NA,NA,155395,70447870,0.0022058154490689355,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1964,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15007,15007,KAUAI,FALSE,NA,NA,10684,70447870,1.516582403414042e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1964,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15009,15009,MAUI,FALSE,NA,NA,16219,70447870,2.302269749248629e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,2,0,NA,NA,NA,NA
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13239,13239,QUITMAN,FALSE,NA,NA,288,63174774,4.55878164281205e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,13239,10301,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13307,13307,WEBSTER,FALSE,NA,NA,219,63174774,3.4665735408883297e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,4,1,13307,9702,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,20,KS,20179,20179,SHERIDAN,FALSE,NA,NA,1565,63174774,2.4772546079864093e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,20179,28604,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,36,NY,36041,36041,HAMILTON,FALSE,NA,NA,2857,63174774,4.5223747060812596e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,36041,18500,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38013,38013,BURKE,FALSE,NA,NA,2047,63174774,3.2402173690403707e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38013,26412,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38039,38039,GRIGGS,FALSE,NA,NA,2118,63174774,3.352603999818029e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,38039,26804,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38041,38041,HETTINGER,FALSE,NA,NA,2062,63174774,3.263961023430017e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38041,26404,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46031,46031,CORSON,FALSE,NA,NA,1929,63174774,3.0534339545084875e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,2,1,46031,26603,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46071,46071,JACKSON,FALSE,NA,NA,747,63174774,1.1824339886043756e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46131,46131,WASHABAUGH,FALSE,NA,NA,427,63174774,6.759026949585922e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1968,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46137,46137,ZIEBACH,FALSE,NA,NA,799,63174774,1.2647453238218154e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46137,27602,1,1
1968,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15001,15001,HAWAII,FALSE,NA,NA,25444,63174774,4.027556948601035e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1968,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15003,15003,HONOLULU,FALSE,NA,NA,179400,63174774,0.002839741065001673,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1968,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15007,15007,KAUAI,FALSE,NA,NA,11191,63174774,1.771434908496863e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1968,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15009,15009,MAUI,FALSE,NA,NA,16714,63174774,2.6456762631236325e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,2,0,NA,NA,NA,NA
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13239,13239,QUITMAN,FALSE,NA,NA,642,76242330,8.42051915254951e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,13239,10301,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13307,13307,WEBSTER,FALSE,NA,NA,591,76242330,7.75159940678623e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,4,1,13307,9702,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,20,KS,20179,20179,SHERIDAN,FALSE,NA,NA,1686,76242330,2.2113699830527215e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,20179,28604,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,36,NY,36041,36041,HAMILTON,FALSE,NA,NA,3328,76242330,4.3650292429415525e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,36041,18500,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38013,38013,BURKE,FALSE,NA,NA,2097,76242330,2.750440601697246e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38013,26412,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38039,38039,GRIGGS,FALSE,NA,NA,2213,76242330,2.902587053674776e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,38039,26804,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38041,38041,HETTINGER,FALSE,NA,NA,2237,76242330,2.9340656299459894e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38041,26404,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46031,46031,CORSON,FALSE,NA,NA,1664,76242330,2.1825146214707763e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,2,1,46031,26603,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46071,46071,JACKSON,FALSE,NA,NA,842,76242330,1.1043733841817268e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46131,46131,WASHABAUGH,FALSE,NA,NA,456,76242330,5.980929491530493e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
1972,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46137,46137,ZIEBACH,FALSE,NA,NA,864,76242330,1.1332287457636722e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46137,27602,1,1
1972,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15001,15001,HAWAII,FALSE,NA,NA,28484,76242330,3.7359823604551435e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1972,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15003,15003,HONOLULU,FALSE,NA,NA,209801,76242330,0.0027517653251153264,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1972,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15007,15007,KAUAI,FALSE,NA,NA,12972,76242330,1.701417047459069e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,1,0,NA,NA,NA,NA
1972,1970,1970,excluded_nonmainland,selected_m4_unavailable_fallback_m2_used_but_no_positive_target,15,HI,15009,15009,MAUI,FALSE,NA,NA,19017,76242330,2.4942836872902496e-4,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,fallback_m2,TRUE,TRUE,2,0,NA,NA,NA,NA
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13239,13239,QUITMAN,FALSE,NA,NA,990,79864901,1.2395933477711317e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,13239,10301,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,13,GA,13307,13307,WEBSTER,FALSE,NA,NA,787,79864901,9.854141057534147e-6,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,4,1,13307,9702,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,20,KS,20179,20179,SHERIDAN,FALSE,NA,NA,1631,79864901,2.042198737590622e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,20179,28604,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,36,NY,36041,36041,HAMILTON,FALSE,NA,NA,3358,79864901,4.2046004664802626e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,36041,18500,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38013,38013,BURKE,FALSE,NA,NA,1986,79864901,2.486699382498452e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38013,26412,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38039,38039,GRIGGS,FALSE,NA,NA,2208,79864901,2.764668799877433e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,3,1,38039,26804,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,38,ND,38041,38041,HETTINGER,FALSE,NA,NA,2230,79864901,2.7922153187167915e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,38041,26404,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46031,46031,CORSON,FALSE,NA,NA,1813,79864901,2.2700835752616784e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,2,1,46031,26603,1,1
1976,1970,1970,adh_mainland_eligible,selected_m4_unavailable_fallback_m2_used,46,SD,46071,46071,JACKSON,FALSE,NA,NA,845,79864901,1.0580367463299052e-5,NA,1,1,TRUE,FALSE,TRUE,TRUE,fallback_m2,FALSE,FALSE,1,1,46071,27603,1,1
