sample,spec,se_type,eigen_index,eigenvalue
diagnostic_1952_start,minimal_full_panel,conley_250km,11,6.857752899254059e-7
diagnostic_1952_start,minimal_full_panel,conley_250km,12,5.527773847389817e-7
diagnostic_1952_start,minimal_full_panel,conley_250km,13,3.384144318601535e-7
diagnostic_1952_start,minimal_full_panel,conley_250km,14,2.809898808156682e-7
diagnostic_1952_start,minimal_full_panel,conley_250km,15,1.008553468450804e-7
diagnostic_1952_start,minimal_full_panel,conley_250km,16,6.560072958238567e-8
diagnostic_1952_start,minimal_full_panel,conley_250km,17,-7.56084688111178e-8
diagnostic_1952_start,minimal_full_panel,conley_500km,1,6.306176968785063e-4
diagnostic_1952_start,minimal_full_panel,conley_500km,2,7.02912527787826e-5
diagnostic_1952_start,minimal_full_panel,conley_500km,3,2.3184009312935717e-5
diagnostic_1952_start,minimal_full_panel,conley_500km,4,1.3682594622193496e-5
diagnostic_1952_start,minimal_full_panel,conley_500km,5,4.483736503491904e-6
diagnostic_1952_start,minimal_full_panel,conley_500km,6,2.8614917178859664e-6
diagnostic_1952_start,minimal_full_panel,conley_500km,7,2.0049587457728037e-6
diagnostic_1952_start,minimal_full_panel,conley_500km,8,8.760546570002497e-7
diagnostic_1952_start,minimal_full_panel,conley_500km,9,7.779875429711399e-7
diagnostic_1952_start,minimal_full_panel,conley_500km,10,3.5262819638636293e-7
diagnostic_1952_start,minimal_full_panel,conley_500km,11,2.9470740226481736e-7
diagnostic_1952_start,minimal_full_panel,conley_500km,12,6.549305540221008e-8
diagnostic_1952_start,minimal_full_panel,conley_500km,13,5.440755459738556e-8
diagnostic_1952_start,minimal_full_panel,conley_500km,14,-1.0109398024859731e-7
diagnostic_1952_start,minimal_full_panel,conley_500km,15,-1.849307867257585e-6
diagnostic_1952_start,minimal_full_panel,conley_500km,16,-2.2866252699738883e-6
diagnostic_1952_start,minimal_full_panel,conley_500km,17,-1.1171719036446307e-5
diagnostic_1952_start,minimal_full_panel,conley_750km,1,7.002209884622739e-4
diagnostic_1952_start,minimal_full_panel,conley_750km,2,6.704675288033094e-5
diagnostic_1952_start,minimal_full_panel,conley_750km,3,1.4479356261074369e-5
diagnostic_1952_start,minimal_full_panel,conley_750km,4,1.0097923523280377e-5
diagnostic_1952_start,minimal_full_panel,conley_750km,5,5.590127424001021e-6
diagnostic_1952_start,minimal_full_panel,conley_750km,6,1.795778476254844e-6
diagnostic_1952_start,minimal_full_panel,conley_750km,7,1.5309808028443693e-6
diagnostic_1952_start,minimal_full_panel,conley_750km,8,9.070517672184279e-7
diagnostic_1952_start,minimal_full_panel,conley_750km,9,1.1964876908547084e-7
diagnostic_1952_start,minimal_full_panel,conley_750km,10,7.4664735669133e-8
diagnostic_1952_start,minimal_full_panel,conley_750km,11,-8.040883567401826e-9
diagnostic_1952_start,minimal_full_panel,conley_750km,12,-1.6186418196738317e-7
diagnostic_1952_start,minimal_full_panel,conley_750km,13,-4.689528815506884e-7
diagnostic_1952_start,minimal_full_panel,conley_750km,14,-9.163058884541127e-7
diagnostic_1952_start,minimal_full_panel,conley_750km,15,-1.4940752527821915e-6
diagnostic_1952_start,minimal_full_panel,conley_750km,16,-5.5125292980579315e-6
diagnostic_1952_start,minimal_full_panel,conley_750km,17,-2.329509318324347e-5
diagnostic_1952_start,minimal_full_panel,conley_1000km,1,7.610629422168133e-4
diagnostic_1952_start,minimal_full_panel,conley_1000km,2,4.980582012378463e-5
diagnostic_1952_start,minimal_full_panel,conley_1000km,3,1.4703360168625257e-5
diagnostic_1952_start,minimal_full_panel,conley_1000km,4,1.0177307950553547e-5
diagnostic_1952_start,minimal_full_panel,conley_1000km,5,5.071420970999775e-6
diagnostic_1952_start,minimal_full_panel,conley_1000km,6,1.4899986959773131e-6
diagnostic_1952_start,minimal_full_panel,conley_1000km,7,9.090141828365032e-7
diagnostic_1952_start,minimal_full_panel,conley_1000km,8,7.328807635063125e-7
diagnostic_1952_start,minimal_full_panel,conley_1000km,9,2.3822857646012646e-7
diagnostic_1952_start,minimal_full_panel,conley_1000km,10,1.3554494317233263e-7
diagnostic_1952_start,minimal_full_panel,conley_1000km,11,-9.43631220364006e-9
diagnostic_1952_start,minimal_full_panel,conley_1000km,12,-8.419123586715756e-8
diagnostic_1952_start,minimal_full_panel,conley_1000km,13,-6.120188130748182e-7
diagnostic_1952_start,minimal_full_panel,conley_1000km,14,-1.162879393516221e-6
diagnostic_1952_start,minimal_full_panel,conley_1000km,15,-1.6320095722483786e-6
diagnostic_1952_start,minimal_full_panel,conley_1000km,16,-3.067290396854095e-6
diagnostic_1952_start,minimal_full_panel,conley_1000km,17,-1.5160572081624823e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,1,0.0019200550260913005
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,2,5.658162538317614e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,3,4.680944283089347e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,4,4.1191631606539523e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,5,3.26872167852081e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,6,2.0373812404522642e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,7,1.8969150279373394e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,8,1.7701336113013942e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,9,1.518086733688605e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,10,1.5012098991614835e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,11,1.4543959738038512e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,12,1.3901522758917042e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,13,1.357698646410337e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,14,1.3052586306293518e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,15,1.2346454923898128e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,16,1.1757735955383328e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,17,1.1156698687943474e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,18,9.921330621010455e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,19,8.773088624024071e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,20,8.761487053758553e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,21,8.399015016823658e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,22,7.353647641042428e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,23,6.215291329890085e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,24,5.9616554428706e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,25,5.592499322806251e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,26,5.3993955109212656e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,27,5.056590881811376e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,28,4.80950560534875e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,29,4.53566876622869e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,30,4.347498620470229e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,31,4.291726196222521e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,32,4.129769308808434e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,33,3.85101620508579e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,34,3.590686330507581e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,35,3.426663837061243e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,36,3.3675947220455336e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,37,2.507565062342979e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,38,2.2019494477589666e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,39,1.9454466300790915e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,40,1.3430263462562112e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,41,1.3347078109705379e-05
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,42,1.2268572000602606e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,43,1.1940018434542901e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,44,1.1578412361504138e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,45,1.0558737179984497e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,46,9.676311681842594e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,47,9.597045243863441e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,48,8.805588280953717e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,49,7.927000890125666e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,50,7.396096620964849e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,51,6.865063888931762e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,52,6.15364780989357e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,53,6.0082602137591585e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,54,5.5195686530130114e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,55,5.404685045062557e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,56,4.780393424029866e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,57,3.8277665479255215e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,58,3.503594647981026e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,59,3.1620528238245284e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,60,2.936481419547226e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,61,2.7715326778570134e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,62,2.5843505311804684e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,63,2.457701296690333e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,64,2.4053108677811183e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,65,2.319235650055598e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,66,2.144784965877444e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,67,1.875236776985915e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,heteroskedastic,68,1.441323253205237e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,1,0.002063267270722675
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,2,0.0013901922067803205
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,3,6.639311639914001e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,4,4.811417903067181e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,5,3.5833534285032256e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,6,2.3515572666942789e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,7,2.2165186796255126e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,8,1.955003888395562e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,9,1.8689839583007874e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,10,1.3960958317819146e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,11,8.500659653506118e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,12,7.970565120226615e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,13,6.972541755319272e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,14,6.233103654513787e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,15,5.9040972012974955e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,16,4.97256133961585e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,17,4.273791797852301e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,18,3.822070814145036e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,19,3.294484664216929e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,20,2.81049341615989e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,21,2.299095278966728e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,22,2.1718974609816954e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,23,1.7396657943366345e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,24,1.3656562262071198e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,25,1.2403817705945244e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,26,1.1702554062292693e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,27,9.844943801388982e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,28,9.619640720080943e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,29,8.329408234307657e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,30,7.725078206915966e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,31,7.133277201913561e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,32,6.810926185755971e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,33,5.7883988843725515e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,34,5.3551682301921004e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,35,4.473713774959837e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,36,4.333182022563037e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,37,3.669061088937313e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,38,3.310294466334389e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,39,2.742454035539782e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,40,2.2356324299363475e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,41,2.162890525971195e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,42,1.8863017463457157e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,43,1.6806540908483816e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,44,1.5319774188801184e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,45,1.421834004503644e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,46,1.198561322062411e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,47,1.1515946861206608e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,48,1.0959460208358708e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,49,9.277317309531856e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,50,9.071979659960365e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,51,7.4136758510262e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,52,6.322476462126077e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,53,5.676233991439194e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,54,5.059434267426534e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,55,4.273382941366842e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,56,3.537950697675544e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,57,3.074597380717137e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,58,2.9228004813028683e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,59,2.044486427396542e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,60,1.659949634836155e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,61,1.4682524314901568e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,62,1.0823862905966959e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,63,9.45435757252633e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,64,9.067631652760782e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,65,7.812716279358723e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,66,5.225331241308164e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,67,3.875769582406216e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz,68,2.7472314894080397e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,1,0.0048141015329265235
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,2,0.0025663690038826925
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,3,8.643388583050091e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,4,8.126747299635781e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,5,5.430819006373115e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,6,4.677697011292049e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,7,4.2582640081438285e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,8,3.517293579254383e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,9,2.165927554046833e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,10,1.537211891410844e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,11,1.3364200200565381e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,12,1.1188080626282267e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,13,1.030815184416724e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,14,7.929181934584186e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,15,5.51487835150414e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,16,5.320548518785138e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,17,3.934349613946413e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,18,3.464430165638576e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,19,2.780772207100292e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,20,2.525953110659966e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,21,2.2874353731122333e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,22,2.061338395290632e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,23,1.4215298054269935e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,24,1.1344370614390495e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,25,9.298537366402511e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,26,7.326331085238057e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,27,6.832830362200567e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,28,6.594843704860187e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,29,4.27998105121547e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,30,3.1870640950292364e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,31,3.11953537767205e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,32,2.592708420602686e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,33,2.1009394135594096e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,34,2.003340910524532e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,35,1.585873041182482e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,36,1.338835717128038e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,37,1.1057180112818314e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,38,6.817769824421025e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,39,4.6864622160033794e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,40,3.7732454613645015e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,41,3.163657342940876e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,42,2.5168406807558565e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,43,1.6809431107679956e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,44,1.313223356320334e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,45,8.96314523434384e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,46,3.537970448429376e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,47,3.172743401948321e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,48,4.727015480968296e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,49,3.8337569310647744e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,50,2.6941796314248917e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,51,2.384519190976714e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,52,1.7130602962882786e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,53,1.1783198220887852e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,54,6.41855042194437e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,55,5.057518251337547e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,56,3.062844163188844e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,57,1.8461404055253975e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,58,1.0568041888545471e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,59,-2.5489305905218363e-21
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,60,-7.890827891968375e-21
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,61,-1.5030083918643673e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,62,-4.477102362099522e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,63,-4.785114239315353e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,64,-8.754644988077674e-20
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,65,-1.194102956506617e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,66,-2.1258680776506504e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,67,-3.587664519330949e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_state,68,-7.391498055440784e-19
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,1,0.001179197517956999
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,2,7.572074300384788e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,3,4.3200511168503623e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,4,2.1915972141039512e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,5,1.8969298679956373e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,6,1.4974850428687187e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,7,1.1240583211994014e-4
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,8,7.156454429027201e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,9,5.3670667247716626e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,10,4.5826256399373824e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,11,2.672491898287265e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,12,1.7130878699336658e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,13,9.5524777631037e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,14,8.242684028329345e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,15,1.0346726650549306e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,16,-9.710100028425071e-8
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,17,-9.970895444527727e-7
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,18,-1.3052544039288926e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,19,-1.4169687494211238e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,20,-1.6051084741444256e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,21,-2.060106076593489e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,22,-2.1319234977704534e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,23,-2.2613403977452354e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,24,-2.4921733772235213e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,25,-2.6618553710697107e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,26,-2.9793395204651183e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,27,-3.5247003964393357e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,28,-4.097034105487079e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,29,-4.507908076337871e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,30,-5.297218242964896e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,31,-5.506356585875909e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,32,-6.244208937147835e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,33,-6.505547058140485e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,34,-7.11121740207506e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,35,-8.604930029834728e-6
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,36,-1.0283265730373413e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,37,-1.1093655902255396e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,38,-1.14526989941848e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,39,-1.1811723233254097e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,40,-1.4412861301920451e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,41,-1.723366283288191e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,42,-1.7955973131253435e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,43,-2.3777363669778024e-5
diagnostic_1952_start,interacted_core_controls_diagnostic,cluster_cz_year,44,-2.7325025472795057e-5
