sample,spec,interacted_control,n_nonmissing,variance,min,max,share_zero
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popedu_c_2000,9386,0.07682472029834841,-2.595218236496114,3.20228383156936,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popedu_c_2004,9386,0.07682472029834841,-2.595218236496114,3.20228383156936,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popedu_c_2008,9386,0.07682472029834841,-2.595218236496114,3.20228383156936,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popedu_c_2012,9386,0.07682472029834841,-2.595218236496114,3.20228383156936,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popedu_c_2016,9386,0.07682472029834841,-2.595218236496114,3.20228383156936,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popedu_c_2020,9386,0.07682472029834841,-2.595218236496114,3.20228383156936,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_1972,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_1976,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_1980,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_1984,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_1992,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_1996,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_2000,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_2004,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_2008,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_2012,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_2016,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_popfborn_2020,9386,0.07682472029834843,-0.7099075843494351,7.25137600800768,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_1972,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_1976,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_1980,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_1984,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_1992,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_1996,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_2000,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_2004,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_2008,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_2012,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_2016,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_empl_f_2020,9386,0.07682472029834843,-4.2053546551382555,2.4356186582696457,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_1972,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_1976,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_1980,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_1984,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_1992,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_1996,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_2000,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_2004,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_2008,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_2012,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_2016,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_sh_routine33_2020,9386,0.07682472029834843,-2.478466292440725,2.803322745723923,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_1972,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_1976,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_1980,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_1984,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_1992,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_1996,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_2000,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_2004,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_2008,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_2012,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_2016,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel,ctrl_z_l_task_outsource_2020,9386,0.07682472029834841,-2.657327835296679,3.526634305091832,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_1972,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_1976,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_1980,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_1984,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_1992,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_1996,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_2000,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_2004,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_2008,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_2012,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_2016,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_shind_manuf_cbp_2020,9386,47.4635677695799,0,61.819671630859375,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_1972,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_1976,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_1980,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_1984,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_1992,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_1996,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_2000,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_2004,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_2008,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_2012,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_2016,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popedu_c_2020,9386,132.07752816156327,0,69.64967346191406,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_1972,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_1976,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_1980,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_1984,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_1992,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_1996,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_2000,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_2004,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_2008,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_2012,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_2016,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_popfborn_2020,9386,2.9836554450072756,0,39.943973541259766,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_1972,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_1976,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_1980,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_1984,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_1992,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_1996,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_2000,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_2004,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_2008,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_2012,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_2016,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_empl_f_2020,9386,268.8497167795835,0,77.29937744140625,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_1972,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_1976,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_1980,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_1984,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_1992,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_1996,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_2000,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_2004,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_2008,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_2012,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_2016,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_sh_routine33_2020,9386,57.83739020136709,0,37.74757766723633,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_task_outsource_1972,9386,0.024647933583705015,-1.4910008907318115,1.0248268842697144,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_task_outsource_1976,9386,0.024647933583705015,-1.4910008907318115,1.0248268842697144,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_task_outsource_1980,9386,0.024647933583705015,-1.4910008907318115,1.0248268842697144,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_task_outsource_1984,9386,0.024647933583705015,-1.4910008907318115,1.0248268842697144,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_task_outsource_1992,9386,0.024647933583705015,-1.4910008907318115,1.0248268842697144,0.9230769230769231
main_1972_start,interacted_controls_full_panel_raw_controls_diagnostic,ctrl_l_task_outsource_1996,9386,0.024647933583705015,-1.4910008907318115,1.0248268842697144,0.9230769230769231
