source_decade,county_fips_source,weight_type,weight_sum,zero_or_undefined_support
2010,02164,m6_weight,NA,TRUE
2010,02170,m5_weight,NA,TRUE
2010,02170,m6_weight,NA,TRUE
2010,02180,m5_weight,NA,TRUE
2010,02180,m6_weight,NA,TRUE
2010,02185,m5_weight,NA,TRUE
2010,02185,m6_weight,NA,TRUE
2010,02188,m5_weight,NA,TRUE
2010,02188,m6_weight,NA,TRUE
2010,02195,m5_weight,NA,TRUE
2010,02195,m6_weight,NA,TRUE
2010,02198,m5_weight,NA,TRUE
2010,02198,m6_weight,NA,TRUE
2010,02220,m5_weight,NA,TRUE
2010,02220,m6_weight,NA,TRUE
2010,02230,m5_weight,NA,TRUE
2010,02230,m6_weight,NA,TRUE
2010,02240,m5_weight,NA,TRUE
2010,02240,m6_weight,NA,TRUE
2010,02261,m5_weight,NA,TRUE
2010,02261,m6_weight,NA,TRUE
2010,02270,m5_weight,NA,TRUE
2010,02270,m6_weight,NA,TRUE
2010,02275,m5_weight,NA,TRUE
2010,02275,m6_weight,NA,TRUE
2010,02282,m5_weight,NA,TRUE
2010,02282,m6_weight,NA,TRUE
2010,02290,m5_weight,NA,TRUE
2010,02290,m6_weight,NA,TRUE
2010,06015,m5_weight,NA,TRUE
2010,06015,m6_weight,NA,TRUE
2010,06045,m5_weight,NA,TRUE
2010,06045,m6_weight,NA,TRUE
2010,08053,m5_weight,NA,TRUE
2010,08053,m6_weight,NA,TRUE
2010,15001,m5_weight,NA,TRUE
2010,15001,m6_weight,NA,TRUE
2010,15003,m5_weight,NA,TRUE
2010,15003,m6_weight,NA,TRUE
2010,15005,m5_weight,NA,TRUE
2010,15005,m6_weight,NA,TRUE
2010,15007,m5_weight,NA,TRUE
2010,15007,m6_weight,NA,TRUE
2010,15009,m5_weight,NA,TRUE
2010,15009,m6_weight,NA,TRUE
2010,16025,m5_weight,NA,TRUE
2010,16025,m6_weight,NA,TRUE
2010,16037,m5_weight,NA,TRUE
2010,16037,m6_weight,NA,TRUE
2010,16079,m5_weight,NA,TRUE
2010,16079,m6_weight,NA,TRUE
2010,17003,m5_weight,NA,TRUE
2010,17003,m6_weight,NA,TRUE
2010,17013,m5_weight,NA,TRUE
2010,17013,m6_weight,NA,TRUE
2010,17017,m5_weight,NA,TRUE
2010,17017,m6_weight,NA,TRUE
2010,17025,m5_weight,NA,TRUE
2010,17025,m6_weight,NA,TRUE
2010,17029,m5_weight,NA,TRUE
2010,17029,m6_weight,NA,TRUE
2010,17047,m5_weight,NA,TRUE
2010,17047,m6_weight,NA,TRUE
2010,17059,m5_weight,NA,TRUE
2010,17059,m6_weight,NA,TRUE
2010,17065,m5_weight,NA,TRUE
2010,17065,m6_weight,NA,TRUE
2010,17069,m5_weight,NA,TRUE
2010,17069,m6_weight,NA,TRUE
2010,17127,m5_weight,NA,TRUE
2010,17127,m6_weight,NA,TRUE
2010,17129,m5_weight,NA,TRUE
2010,17129,m6_weight,NA,TRUE
2010,17151,m5_weight,NA,TRUE
2010,17151,m6_weight,NA,TRUE
2010,17159,m5_weight,NA,TRUE
2010,17159,m6_weight,NA,TRUE
2010,17175,m5_weight,NA,TRUE
2010,17175,m6_weight,NA,TRUE
2010,17189,m5_weight,NA,TRUE
2010,17189,m6_weight,NA,TRUE
2010,17191,m5_weight,NA,TRUE
2010,17191,m6_weight,NA,TRUE
2010,17193,m5_weight,NA,TRUE
2010,17193,m6_weight,NA,TRUE
2010,19177,m5_weight,NA,TRUE
2010,19177,m6_weight,NA,TRUE
2010,21119,m5_weight,NA,TRUE
2010,21119,m6_weight,NA,TRUE
2010,21189,m5_weight,NA,TRUE
2010,21189,m6_weight,NA,TRUE
2010,21221,m5_weight,NA,TRUE
2010,21221,m6_weight,NA,TRUE
2010,22003,m5_weight,NA,TRUE
2010,22003,m6_weight,NA,TRUE
2010,22007,m5_weight,NA,TRUE
2010,22007,m6_weight,NA,TRUE
2010,22011,m5_weight,NA,TRUE
2010,22011,m6_weight,NA,TRUE
2010,22019,m5_weight,NA,TRUE
2010,22019,m6_weight,NA,TRUE
2010,22023,m5_weight,NA,TRUE
2010,22023,m6_weight,NA,TRUE
2010,22025,m5_weight,NA,TRUE
2010,22025,m6_weight,NA,TRUE
2010,22029,m5_weight,NA,TRUE
2010,22029,m6_weight,NA,TRUE
2010,22039,m5_weight,NA,TRUE
2010,22039,m6_weight,NA,TRUE
2010,22041,m5_weight,NA,TRUE
2010,22041,m6_weight,NA,TRUE
2010,22053,m5_weight,NA,TRUE
2010,22053,m6_weight,NA,TRUE
2010,22057,m5_weight,NA,TRUE
2010,22057,m6_weight,NA,TRUE
2010,22059,m5_weight,NA,TRUE
2010,22059,m6_weight,NA,TRUE
2010,22077,m5_weight,NA,TRUE
2010,22077,m6_weight,NA,TRUE
2010,22085,m5_weight,NA,TRUE
2010,22085,m6_weight,NA,TRUE
2010,22091,m5_weight,NA,TRUE
2010,22091,m6_weight,NA,TRUE
2010,22093,m5_weight,NA,TRUE
2010,22093,m6_weight,NA,TRUE
2010,22101,m5_weight,NA,TRUE
2010,22101,m6_weight,NA,TRUE
2010,22107,m5_weight,NA,TRUE
2010,22107,m6_weight,NA,TRUE
2010,22109,m5_weight,NA,TRUE
2010,22109,m6_weight,NA,TRUE
2010,22127,m5_weight,NA,TRUE
2010,22127,m6_weight,NA,TRUE
2010,26001,m5_weight,NA,TRUE
2010,26001,m6_weight,NA,TRUE
2010,26003,m5_weight,NA,TRUE
2010,26003,m6_weight,NA,TRUE
2010,26007,m5_weight,NA,TRUE
2010,26007,m6_weight,NA,TRUE
2010,26009,m5_weight,NA,TRUE
2010,26009,m6_weight,NA,TRUE
2010,26011,m5_weight,NA,TRUE
2010,26011,m6_weight,NA,TRUE
2010,26031,m5_weight,NA,TRUE
2010,26031,m6_weight,NA,TRUE
2010,26033,m5_weight,NA,TRUE
2010,26033,m6_weight,NA,TRUE
2010,26035,m5_weight,NA,TRUE
2010,26035,m6_weight,NA,TRUE
2010,26039,m5_weight,NA,TRUE
2010,26039,m6_weight,NA,TRUE
2010,26053,m5_weight,NA,TRUE
2010,26053,m6_weight,NA,TRUE
2010,26063,m5_weight,NA,TRUE
2010,26063,m6_weight,NA,TRUE
2010,26069,m5_weight,NA,TRUE
2010,26069,m6_weight,NA,TRUE
2010,26071,m5_weight,NA,TRUE
2010,26071,m6_weight,NA,TRUE
2010,26073,m5_weight,NA,TRUE
2010,26073,m6_weight,NA,TRUE
2010,26085,m5_weight,NA,TRUE
2010,26085,m6_weight,NA,TRUE
2010,26095,m5_weight,NA,TRUE
2010,26095,m6_weight,NA,TRUE
2010,26097,m5_weight,NA,TRUE
2010,26097,m6_weight,NA,TRUE
2010,26105,m5_weight,NA,TRUE
2010,26105,m6_weight,NA,TRUE
2010,26107,m5_weight,NA,TRUE
2010,26107,m6_weight,NA,TRUE
2010,26113,m5_weight,NA,TRUE
2010,26113,m6_weight,NA,TRUE
2010,26119,m5_weight,NA,TRUE
2010,26119,m6_weight,NA,TRUE
2010,26129,m5_weight,NA,TRUE
2010,26129,m6_weight,NA,TRUE
2010,26131,m5_weight,NA,TRUE
2010,26131,m6_weight,NA,TRUE
2010,26133,m5_weight,NA,TRUE
2010,26133,m6_weight,NA,TRUE
2010,26135,m5_weight,NA,TRUE
2010,26135,m6_weight,NA,TRUE
2010,26137,m5_weight,NA,TRUE
2010,26137,m6_weight,NA,TRUE
2010,26141,m5_weight,NA,TRUE
2010,26141,m6_weight,NA,TRUE
2010,26143,m5_weight,NA,TRUE
2010,26143,m6_weight,NA,TRUE
2010,26153,m5_weight,NA,TRUE
2010,26153,m6_weight,NA,TRUE
2010,30025,m5_weight,NA,TRUE
2010,30025,m6_weight,NA,TRUE
2010,32015,m5_weight,NA,TRUE
2010,32015,m6_weight,NA,TRUE
2010,35005,m5_weight,NA,TRUE
2010,35005,m6_weight,NA,TRUE
2010,35007,m5_weight,NA,TRUE
2010,35007,m6_weight,NA,TRUE
2010,35015,m5_weight,NA,TRUE
2010,35015,m6_weight,NA,TRUE
2010,35019,m5_weight,NA,TRUE
2010,35019,m6_weight,NA,TRUE
2010,35021,m5_weight,NA,TRUE
2010,35021,m6_weight,NA,TRUE
2010,35028,m5_weight,NA,TRUE
2010,35028,m6_weight,NA,TRUE
2010,35053,m5_weight,NA,TRUE
2010,35053,m6_weight,NA,TRUE
2010,35055,m5_weight,NA,TRUE
2010,35055,m6_weight,NA,TRUE
2010,37117,m5_weight,NA,TRUE
2010,37117,m6_weight,NA,TRUE
2010,38003,m5_weight,NA,TRUE
2010,38003,m6_weight,NA,TRUE
2010,38005,m5_weight,NA,TRUE
2010,38005,m6_weight,NA,TRUE
2010,38007,m5_weight,NA,TRUE
2010,38007,m6_weight,NA,TRUE
2010,38009,m5_weight,NA,TRUE
2010,38009,m6_weight,NA,TRUE
2010,38013,m5_weight,NA,TRUE
2010,38013,m6_weight,NA,TRUE
2010,38019,m5_weight,NA,TRUE
2010,38019,m6_weight,NA,TRUE
2010,38021,m5_weight,NA,TRUE
2010,38021,m6_weight,NA,TRUE
2010,38025,m5_weight,NA,TRUE
2010,38025,m6_weight,NA,TRUE
2010,38027,m5_weight,NA,TRUE
2010,38027,m6_weight,NA,TRUE
2010,38029,m5_weight,NA,TRUE
2010,38029,m6_weight,NA,TRUE
2010,38031,m5_weight,NA,TRUE
2010,38031,m6_weight,NA,TRUE
2010,38033,m5_weight,NA,TRUE
2010,38033,m6_weight,NA,TRUE
2010,38037,m5_weight,NA,TRUE
2010,38037,m6_weight,NA,TRUE
2010,38039,m5_weight,NA,TRUE
2010,38039,m6_weight,NA,TRUE
2010,38041,m5_weight,NA,TRUE
2010,38041,m6_weight,NA,TRUE
2010,38043,m5_weight,NA,TRUE
2010,38043,m6_weight,NA,TRUE
2010,38045,m5_weight,NA,TRUE
2010,38045,m6_weight,NA,TRUE
2010,38047,m5_weight,NA,TRUE
2010,38047,m6_weight,NA,TRUE
2010,38049,m5_weight,NA,TRUE
2010,38049,m6_weight,NA,TRUE
2010,38051,m5_weight,NA,TRUE
2010,38051,m6_weight,NA,TRUE
2010,38057,m5_weight,NA,TRUE
2010,38057,m6_weight,NA,TRUE
2010,38059,m5_weight,NA,TRUE
2010,38059,m6_weight,NA,TRUE
2010,38061,m5_weight,NA,TRUE
2010,38061,m6_weight,NA,TRUE
2010,38063,m5_weight,NA,TRUE
2010,38063,m6_weight,NA,TRUE
2010,38067,m5_weight,NA,TRUE
2010,38067,m6_weight,NA,TRUE
2010,38069,m5_weight,NA,TRUE
2010,38069,m6_weight,NA,TRUE
2010,38071,m5_weight,NA,TRUE
2010,38071,m6_weight,NA,TRUE
2010,38073,m5_weight,NA,TRUE
2010,38073,m6_weight,NA,TRUE
2010,38075,m5_weight,NA,TRUE
2010,38075,m6_weight,NA,TRUE
2010,38079,m5_weight,NA,TRUE
2010,38079,m6_weight,NA,TRUE
2010,38081,m5_weight,NA,TRUE
2010,38081,m6_weight,NA,TRUE
2010,38083,m5_weight,NA,TRUE
2010,38083,m6_weight,NA,TRUE
2010,38085,m5_weight,NA,TRUE
2010,38085,m6_weight,NA,TRUE
2010,38087,m5_weight,NA,TRUE
2010,38087,m6_weight,NA,TRUE
2010,38091,m5_weight,NA,TRUE
2010,38091,m6_weight,NA,TRUE
2010,38093,m5_weight,NA,TRUE
2010,38093,m6_weight,NA,TRUE
2010,38095,m5_weight,NA,TRUE
2010,38095,m6_weight,NA,TRUE
2010,38097,m5_weight,NA,TRUE
2010,38097,m6_weight,NA,TRUE
2010,38099,m5_weight,NA,TRUE
2010,38099,m6_weight,NA,TRUE
2010,38101,m5_weight,NA,TRUE
2010,38101,m6_weight,NA,TRUE
2010,38105,m5_weight,NA,TRUE
2010,38105,m6_weight,NA,TRUE
2010,41037,m5_weight,NA,TRUE
2010,41037,m6_weight,NA,TRUE
2010,41055,m5_weight,NA,TRUE
2010,41055,m6_weight,NA,TRUE
2010,46023,m5_weight,NA,TRUE
2010,46023,m6_weight,NA,TRUE
2010,46031,m5_weight,NA,TRUE
2010,46031,m6_weight,NA,TRUE
2010,46097,m5_weight,NA,TRUE
2010,46097,m6_weight,NA,TRUE
2010,46121,m5_weight,NA,TRUE
2010,46121,m6_weight,NA,TRUE
2010,46129,m5_weight,NA,TRUE
2010,46129,m6_weight,NA,TRUE
2010,46137,m5_weight,NA,TRUE
2010,46137,m6_weight,NA,TRUE
2010,48107,m5_weight,NA,TRUE
2010,48107,m6_weight,NA,TRUE
2010,48173,m5_weight,NA,TRUE
2010,48173,m6_weight,NA,TRUE
2010,48357,m5_weight,NA,TRUE
2010,48357,m6_weight,NA,TRUE
2010,48445,m5_weight,NA,TRUE
2010,48445,m6_weight,NA,TRUE
2010,49027,m5_weight,NA,TRUE
2010,49027,m6_weight,NA,TRUE
2010,50001,m5_weight,NA,TRUE
2010,50001,m6_weight,NA,TRUE
2010,50011,m5_weight,NA,TRUE
2010,50011,m6_weight,NA,TRUE
2010,50013,m5_weight,NA,TRUE
2010,50013,m6_weight,NA,TRUE
2010,50015,m5_weight,NA,TRUE
2010,50015,m6_weight,NA,TRUE
2010,50019,m5_weight,NA,TRUE
2010,50019,m6_weight,NA,TRUE
2010,50023,m5_weight,NA,TRUE
2010,50023,m6_weight,NA,TRUE
2010,55003,m5_weight,NA,TRUE
2010,55003,m6_weight,NA,TRUE
2010,55005,m5_weight,NA,TRUE
2010,55005,m6_weight,NA,TRUE
2010,55007,m5_weight,NA,TRUE
2010,55007,m6_weight,NA,TRUE
2010,55011,m5_weight,NA,TRUE
2010,55011,m6_weight,NA,TRUE
2010,55019,m5_weight,NA,TRUE
2010,55019,m6_weight,NA,TRUE
2010,55027,m5_weight,NA,TRUE
2010,55027,m6_weight,NA,TRUE
2010,55029,m5_weight,NA,TRUE
2010,55029,m6_weight,NA,TRUE
2010,55031,m5_weight,NA,TRUE
2010,55031,m6_weight,NA,TRUE
2010,55033,m5_weight,NA,TRUE
2010,55033,m6_weight,NA,TRUE
2010,55041,m5_weight,NA,TRUE
2010,55041,m6_weight,NA,TRUE
2010,55047,m5_weight,NA,TRUE
2010,55047,m6_weight,NA,TRUE
2010,55049,m5_weight,NA,TRUE
2010,55049,m6_weight,NA,TRUE
2010,55051,m5_weight,NA,TRUE
2010,55051,m6_weight,NA,TRUE
2010,55055,m5_weight,NA,TRUE
2010,55055,m6_weight,NA,TRUE
2010,55057,m5_weight,NA,TRUE
2010,55057,m6_weight,NA,TRUE
2010,55067,m5_weight,NA,TRUE
2010,55067,m6_weight,NA,TRUE
2010,55069,m5_weight,NA,TRUE
2010,55069,m6_weight,NA,TRUE
2010,55075,m5_weight,NA,TRUE
2010,55075,m6_weight,NA,TRUE
2010,55077,m5_weight,NA,TRUE
2010,55077,m6_weight,NA,TRUE
2010,55081,m5_weight,NA,TRUE
2010,55081,m6_weight,NA,TRUE
2010,55083,m5_weight,NA,TRUE
2010,55083,m6_weight,NA,TRUE
2010,55085,m5_weight,NA,TRUE
2010,55085,m6_weight,NA,TRUE
2010,55091,m5_weight,NA,TRUE
2010,55091,m6_weight,NA,TRUE
2010,55095,m5_weight,NA,TRUE
2010,55095,m6_weight,NA,TRUE
2010,55099,m5_weight,NA,TRUE
2010,55099,m6_weight,NA,TRUE
2010,55103,m5_weight,NA,TRUE
2010,55103,m6_weight,NA,TRUE
2010,55107,m5_weight,NA,TRUE
2010,55107,m6_weight,NA,TRUE
2010,55113,m5_weight,NA,TRUE
2010,55113,m6_weight,NA,TRUE
2010,55119,m5_weight,NA,TRUE
2010,55119,m6_weight,NA,TRUE
2010,55121,m5_weight,NA,TRUE
2010,55121,m6_weight,NA,TRUE
2010,55123,m5_weight,NA,TRUE
2010,55123,m6_weight,NA,TRUE
2010,55125,m5_weight,NA,TRUE
2010,55125,m6_weight,NA,TRUE
2010,55129,m5_weight,NA,TRUE
2010,55129,m6_weight,NA,TRUE
2010,55135,m5_weight,NA,TRUE
2010,55135,m6_weight,NA,TRUE
2010,55137,m5_weight,NA,TRUE
2010,55137,m6_weight,NA,TRUE
2010,55141,m5_weight,NA,TRUE
2010,55141,m6_weight,NA,TRUE
2020,02013,m5_weight,NA,TRUE
2020,02013,m6_weight,NA,TRUE
2020,02016,m5_weight,NA,TRUE
2020,02016,m6_weight,NA,TRUE
2020,02020,m5_weight,NA,TRUE
2020,02020,m6_weight,NA,TRUE
2020,02050,m5_weight,NA,TRUE
2020,02050,m6_weight,NA,TRUE
2020,02060,m5_weight,NA,TRUE
2020,02060,m6_weight,NA,TRUE
2020,02063,m5_weight,NA,TRUE
2020,02063,m6_weight,NA,TRUE
2020,02066,m5_weight,NA,TRUE
2020,02066,m6_weight,NA,TRUE
2020,02068,m5_weight,NA,TRUE
2020,02068,m6_weight,NA,TRUE
2020,02070,m5_weight,NA,TRUE
2020,02070,m6_weight,NA,TRUE
2020,02090,m5_weight,NA,TRUE
2020,02090,m6_weight,NA,TRUE
2020,02100,m5_weight,NA,TRUE
2020,02100,m6_weight,NA,TRUE
2020,02105,m5_weight,NA,TRUE
2020,02105,m6_weight,NA,TRUE
2020,02110,m5_weight,NA,TRUE
2020,02110,m6_weight,NA,TRUE
2020,02122,m5_weight,NA,TRUE
2020,02122,m6_weight,NA,TRUE
2020,02130,m5_weight,NA,TRUE
2020,02130,m6_weight,NA,TRUE
2020,02150,m5_weight,NA,TRUE
2020,02150,m6_weight,NA,TRUE
2020,02158,m5_weight,NA,TRUE
2020,02158,m6_weight,NA,TRUE
2020,02164,m5_weight,NA,TRUE
2020,02164,m6_weight,NA,TRUE
2020,02170,m5_weight,NA,TRUE
2020,02170,m6_weight,NA,TRUE
2020,02180,m5_weight,NA,TRUE
2020,02180,m6_weight,NA,TRUE
2020,02185,m5_weight,NA,TRUE
2020,02185,m6_weight,NA,TRUE
2020,02188,m5_weight,NA,TRUE
2020,02188,m6_weight,NA,TRUE
2020,02195,m5_weight,NA,TRUE
2020,02195,m6_weight,NA,TRUE
2020,02198,m5_weight,NA,TRUE
2020,02198,m6_weight,NA,TRUE
2020,02220,m5_weight,NA,TRUE
2020,02220,m6_weight,NA,TRUE
2020,02230,m5_weight,NA,TRUE
2020,02230,m6_weight,NA,TRUE
2020,02240,m5_weight,NA,TRUE
2020,02240,m6_weight,NA,TRUE
2020,02275,m5_weight,NA,TRUE
2020,02275,m6_weight,NA,TRUE
2020,02282,m5_weight,NA,TRUE
2020,02282,m6_weight,NA,TRUE
2020,02290,m5_weight,NA,TRUE
2020,02290,m6_weight,NA,TRUE
2020,06015,m5_weight,NA,TRUE
2020,06015,m6_weight,NA,TRUE
2020,06045,m5_weight,NA,TRUE
2020,06045,m6_weight,NA,TRUE
2020,08053,m5_weight,NA,TRUE
2020,08053,m6_weight,NA,TRUE
2020,15001,m5_weight,NA,TRUE
2020,15001,m6_weight,NA,TRUE
2020,15003,m5_weight,NA,TRUE
2020,15003,m6_weight,NA,TRUE
2020,15005,m5_weight,NA,TRUE
2020,15005,m6_weight,NA,TRUE
2020,15007,m5_weight,NA,TRUE
2020,15007,m6_weight,NA,TRUE
2020,15009,m5_weight,NA,TRUE
2020,15009,m6_weight,NA,TRUE
2020,16025,m5_weight,NA,TRUE
2020,16025,m6_weight,NA,TRUE
2020,16037,m5_weight,NA,TRUE
2020,16037,m6_weight,NA,TRUE
2020,17003,m5_weight,NA,TRUE
2020,17003,m6_weight,NA,TRUE
2020,17013,m5_weight,NA,TRUE
2020,17013,m6_weight,NA,TRUE
2020,17017,m5_weight,NA,TRUE
2020,17017,m6_weight,NA,TRUE
2020,17025,m5_weight,NA,TRUE
2020,17025,m6_weight,NA,TRUE
2020,17029,m5_weight,NA,TRUE
2020,17029,m6_weight,NA,TRUE
2020,17047,m5_weight,NA,TRUE
2020,17047,m6_weight,NA,TRUE
2020,17059,m5_weight,NA,TRUE
2020,17059,m6_weight,NA,TRUE
2020,17065,m5_weight,NA,TRUE
2020,17065,m6_weight,NA,TRUE
2020,17069,m5_weight,NA,TRUE
2020,17069,m6_weight,NA,TRUE
2020,17127,m5_weight,NA,TRUE
2020,17127,m6_weight,NA,TRUE
2020,17129,m5_weight,NA,TRUE
2020,17129,m6_weight,NA,TRUE
2020,17151,m5_weight,NA,TRUE
2020,17151,m6_weight,NA,TRUE
2020,17159,m5_weight,NA,TRUE
2020,17159,m6_weight,NA,TRUE
2020,17175,m5_weight,NA,TRUE
2020,17175,m6_weight,NA,TRUE
2020,17189,m5_weight,NA,TRUE
2020,17189,m6_weight,NA,TRUE
2020,17191,m5_weight,NA,TRUE
2020,17191,m6_weight,NA,TRUE
2020,17193,m5_weight,NA,TRUE
2020,17193,m6_weight,NA,TRUE
2020,19177,m5_weight,NA,TRUE
2020,19177,m6_weight,NA,TRUE
2020,21119,m5_weight,NA,TRUE
2020,21119,m6_weight,NA,TRUE
2020,21189,m5_weight,NA,TRUE
2020,21189,m6_weight,NA,TRUE
2020,21221,m5_weight,NA,TRUE
2020,21221,m6_weight,NA,TRUE
2020,22003,m5_weight,NA,TRUE
2020,22003,m6_weight,NA,TRUE
2020,22007,m5_weight,NA,TRUE
2020,22007,m6_weight,NA,TRUE
2020,22011,m5_weight,NA,TRUE
2020,22011,m6_weight,NA,TRUE
2020,22019,m5_weight,NA,TRUE
2020,22019,m6_weight,NA,TRUE
2020,22023,m5_weight,NA,TRUE
2020,22023,m6_weight,NA,TRUE
2020,22025,m5_weight,NA,TRUE
2020,22025,m6_weight,NA,TRUE
2020,22029,m5_weight,NA,TRUE
2020,22029,m6_weight,NA,TRUE
2020,22039,m5_weight,NA,TRUE
2020,22039,m6_weight,NA,TRUE
2020,22041,m5_weight,NA,TRUE
2020,22041,m6_weight,NA,TRUE
2020,22053,m5_weight,NA,TRUE
2020,22053,m6_weight,NA,TRUE
2020,22057,m5_weight,NA,TRUE
2020,22057,m6_weight,NA,TRUE
2020,22059,m5_weight,NA,TRUE
2020,22059,m6_weight,NA,TRUE
2020,22077,m5_weight,NA,TRUE
2020,22077,m6_weight,NA,TRUE
2020,22085,m5_weight,NA,TRUE
2020,22085,m6_weight,NA,TRUE
2020,22091,m5_weight,NA,TRUE
2020,22091,m6_weight,NA,TRUE
2020,22093,m5_weight,NA,TRUE
2020,22093,m6_weight,NA,TRUE
2020,22101,m5_weight,NA,TRUE
2020,22101,m6_weight,NA,TRUE
2020,22107,m5_weight,NA,TRUE
2020,22107,m6_weight,NA,TRUE
2020,22109,m5_weight,NA,TRUE
2020,22109,m6_weight,NA,TRUE
2020,22127,m5_weight,NA,TRUE
2020,22127,m6_weight,NA,TRUE
2020,26001,m5_weight,NA,TRUE
2020,26001,m6_weight,NA,TRUE
2020,26003,m5_weight,NA,TRUE
2020,26003,m6_weight,NA,TRUE
2020,26007,m5_weight,NA,TRUE
2020,26007,m6_weight,NA,TRUE
2020,26009,m5_weight,NA,TRUE
2020,26009,m6_weight,NA,TRUE
2020,26011,m5_weight,NA,TRUE
2020,26011,m6_weight,NA,TRUE
2020,26031,m5_weight,NA,TRUE
2020,26031,m6_weight,NA,TRUE
2020,26033,m5_weight,NA,TRUE
2020,26033,m6_weight,NA,TRUE
2020,26035,m5_weight,NA,TRUE
2020,26035,m6_weight,NA,TRUE
2020,26039,m5_weight,NA,TRUE
2020,26039,m6_weight,NA,TRUE
2020,26053,m5_weight,NA,TRUE
2020,26053,m6_weight,NA,TRUE
2020,26063,m5_weight,NA,TRUE
2020,26063,m6_weight,NA,TRUE
2020,26069,m5_weight,NA,TRUE
2020,26069,m6_weight,NA,TRUE
2020,26071,m5_weight,NA,TRUE
2020,26071,m6_weight,NA,TRUE
2020,26073,m5_weight,NA,TRUE
2020,26073,m6_weight,NA,TRUE
2020,26085,m5_weight,NA,TRUE
2020,26085,m6_weight,NA,TRUE
2020,26095,m5_weight,NA,TRUE
2020,26095,m6_weight,NA,TRUE
2020,26097,m5_weight,NA,TRUE
2020,26097,m6_weight,NA,TRUE
2020,26105,m5_weight,NA,TRUE
2020,26105,m6_weight,NA,TRUE
2020,26107,m5_weight,NA,TRUE
2020,26107,m6_weight,NA,TRUE
2020,26113,m5_weight,NA,TRUE
2020,26113,m6_weight,NA,TRUE
2020,26119,m5_weight,NA,TRUE
2020,26119,m6_weight,NA,TRUE
2020,26129,m5_weight,NA,TRUE
2020,26129,m6_weight,NA,TRUE
2020,26131,m5_weight,NA,TRUE
2020,26131,m6_weight,NA,TRUE
2020,26133,m5_weight,NA,TRUE
2020,26133,m6_weight,NA,TRUE
2020,26135,m5_weight,NA,TRUE
2020,26135,m6_weight,NA,TRUE
2020,26137,m5_weight,NA,TRUE
2020,26137,m6_weight,NA,TRUE
2020,26141,m5_weight,NA,TRUE
2020,26141,m6_weight,NA,TRUE
2020,26143,m5_weight,NA,TRUE
2020,26143,m6_weight,NA,TRUE
2020,26153,m5_weight,NA,TRUE
2020,26153,m6_weight,NA,TRUE
2020,30025,m5_weight,NA,TRUE
2020,30025,m6_weight,NA,TRUE
2020,32015,m5_weight,NA,TRUE
2020,32015,m6_weight,NA,TRUE
2020,35005,m5_weight,NA,TRUE
2020,35005,m6_weight,NA,TRUE
2020,35007,m5_weight,NA,TRUE
2020,35007,m6_weight,NA,TRUE
2020,35015,m5_weight,NA,TRUE
2020,35015,m6_weight,NA,TRUE
2020,35019,m5_weight,NA,TRUE
2020,35019,m6_weight,NA,TRUE
2020,35021,m5_weight,NA,TRUE
2020,35021,m6_weight,NA,TRUE
2020,35028,m5_weight,NA,TRUE
2020,35028,m6_weight,NA,TRUE
2020,35031,m5_weight,NA,TRUE
2020,35031,m6_weight,NA,TRUE
2020,35053,m5_weight,NA,TRUE
2020,35053,m6_weight,NA,TRUE
2020,35055,m5_weight,NA,TRUE
2020,35055,m6_weight,NA,TRUE
2020,37117,m5_weight,NA,TRUE
2020,37117,m6_weight,NA,TRUE
2020,38003,m5_weight,NA,TRUE
2020,38003,m6_weight,NA,TRUE
2020,38005,m5_weight,NA,TRUE
2020,38005,m6_weight,NA,TRUE
2020,38007,m5_weight,NA,TRUE
2020,38007,m6_weight,NA,TRUE
2020,38009,m5_weight,NA,TRUE
2020,38009,m6_weight,NA,TRUE
2020,38013,m5_weight,NA,TRUE
2020,38013,m6_weight,NA,TRUE
2020,38019,m5_weight,NA,TRUE
2020,38019,m6_weight,NA,TRUE
2020,38021,m5_weight,NA,TRUE
2020,38021,m6_weight,NA,TRUE
2020,38025,m5_weight,NA,TRUE
2020,38025,m6_weight,NA,TRUE
2020,38027,m5_weight,NA,TRUE
2020,38027,m6_weight,NA,TRUE
2020,38029,m5_weight,NA,TRUE
2020,38029,m6_weight,NA,TRUE
2020,38031,m5_weight,NA,TRUE
2020,38031,m6_weight,NA,TRUE
2020,38033,m5_weight,NA,TRUE
2020,38033,m6_weight,NA,TRUE
2020,38037,m5_weight,NA,TRUE
2020,38037,m6_weight,NA,TRUE
2020,38039,m5_weight,NA,TRUE
2020,38039,m6_weight,NA,TRUE
2020,38041,m5_weight,NA,TRUE
2020,38041,m6_weight,NA,TRUE
2020,38043,m5_weight,NA,TRUE
2020,38043,m6_weight,NA,TRUE
2020,38045,m5_weight,NA,TRUE
2020,38045,m6_weight,NA,TRUE
2020,38047,m5_weight,NA,TRUE
2020,38047,m6_weight,NA,TRUE
2020,38049,m5_weight,NA,TRUE
2020,38049,m6_weight,NA,TRUE
2020,38051,m5_weight,NA,TRUE
2020,38051,m6_weight,NA,TRUE
2020,38057,m5_weight,NA,TRUE
2020,38057,m6_weight,NA,TRUE
2020,38059,m5_weight,NA,TRUE
2020,38059,m6_weight,NA,TRUE
2020,38061,m5_weight,NA,TRUE
2020,38061,m6_weight,NA,TRUE
2020,38063,m5_weight,NA,TRUE
2020,38063,m6_weight,NA,TRUE
2020,38067,m5_weight,NA,TRUE
