czone,year,REG_VOTERS,BALLOTS_CAST,CVAP,PRES_DEM_VOTES,PRES_REP_VOTES,SEN_DEM_VOTES,SEN_REP_VOTES,PARTISAN_INDEX_DEM_NUM,PARTISAN_INDEX_REP_NUM,pop1990,reg_voters_pct,voter_turnout_pct,reg_voter_turnout_pct,pres_rep_ratio,pres_dem_ratio,partisan_index_dem,partisan_index_rep
28001,2018,120319.05498091987,67309.71061122937,144264.68147115313,0,0,2901.6863659535998,6716.1981543224,8618.964584330359,18487.2193490442,174136,0.834016016629674,0.4665709578036151,0.5594268557204285,NA,NA,0.0597441071261353,0.12814792338997308
28001,2020,124552.32440948035,87995.58832793767,144264.68147115313,54352.10233720711,94656.13734397436,29498.82628622759,52890.85206089427,52782.79066761164,91481.89232939815,174136,0.8633597852180166,0.6099593291344361,0.7064949509785291,0.6352409608119722,0.36475903918802777,0.36587465573246336,0.6341253548443225
28001,2022,123052.46458954886,58113.64426300505,144264.68147115313,0,0,28180.33976509767,61363.08028199237,49340.19976337305,94924.48257024707,174136,0.8529632016284885,0.4028265523507591,0.4722672110375657,NA,NA,0.3420116362523492,0.6579883697260163
28002,2000,0,0,0,3004,6328,0,0,0,0,24921,NA,NA,NA,0.6780968709815688,0.3219031290184312,NA,NA
28002,2004,16825,10578,16990,3450,6833,0,0,0,0,24921,0.9902884049440848,0.6226015303119482,0.62870728083209515,0.6644947972381601,0.3355052027618399,0,0
28002,2006,16825,8157,16770,0,0,0,0,5652.7627982495915,11117.236936628804,24921,1.0032796660703638,0.4864042933810376,0.48481426448737,NA,NA,0.33707589733152005,0.6629240868592012
28002,2008,15946,9767,16330,3807,5611,3222,5894,5958.287681042661,10371.712608337673,24921,0.9764849969381506,0.5981016533986527,0.6125047033738868,0.595774049692079,0.404225950307921,0.3648675861018163,0.6351324316189635
28002,2010,15336.96240248,7076.58702592,16324.327454400001,0,0,0,0,5956.78411099132,10367.543632789013,24921,0.9395157286155841,0.4334994532355207,0.4614073400072827,NA,NA,0.3649022679574924,0.635097749769445
28002,2012,15267.976112560002,9796.51849656,16324.327454400001,3568.11655672,5841.535613120001,3741.0831384000003,5767.52104616,6373.200131110384,9951.12696866229,24921,0.9352897480897276,0.6001177398533182,0.6416383169804033,0.6208025023330196,0.3791974976669803,0.39041119145111086,0.6095887868250339
28002,2014,15217.045519840001,7449.43021688,16029.361729600001,0,0,2263.42846104,4671.16284928,5975.4911665817035,10053.870413559762,24921,0.9493232342333402,0.46473654675368625,0.48954510960537145,NA,NA,0.37278409879211183,0.6272158918838403
28002,2016,15348.99924832,0,16029.361729600001,2567.38390328,6529.32482064,0,0,5487.309141947318,10542.052685618562,24921,0.9575552356508596,0,0,0.7177678233745127,0.2822321766254872,0.34232861136413123,0.6576713947475207
28002,2018,15190.0643712,8323.04976216,16307.18007104,0,0,2256.48244448,5634.71041664,4765.8295532821885,11541.35046456373,24921,0.9314954704017838,0.5103917247434426,0.5479272212921168,NA,NA,0.29225344495617905,0.7077465517818172
28002,2020,15295.95640432,10737.13889872,16307.18007104,3054.2545144,7263.99492184,2071.56384808,7419.944365920001,4560.47630476039,11746.703510841075,24921,0.9379890537594642,0.6584301425473394,0.7019593031585483,0.7039948943594274,0.29600510564057264,0.27966063322372714,0.720339351112097
28002,2022,14991.01210152,7503.1851492000005,16307.18007104,0,0,0,0,4560.47630476039,11746.703510841075,24921,0.9192890515842534,0.4601154286954213,0.5005122468308342,NA,NA,0.27966063322372714,0.720339351112097
28101,2000,0,0,0,54098,70441,0,0,0,0,273359,NA,NA,NA,0.5656139843743727,0.4343860156256273,NA,NA
28101,2004,216316,156656,240446,62288,87363,0,0,0,0,273359,0.8996448266970546,0.6515225871921346,0.724199781800699,0.5837782574122459,0.4162217425877542,0,0
28101,2006,216316,117846,245659,0,0,0,0,104572.89893174946,141086.10740537202,273359,0.880553938589671,0.47971374954713647,0.5447863311081935,NA,NA,0.42568315808396784,0.574316867712447
28101,2008,220296,155782,256085,77104,74017,75342,74045,118315.30954794041,137769.69016223124,273359,0.8602456215709627,0.60832145576664,0.7071485637505901,0.48978633015927636,0.5102136698407237,0.46201577424659945,0.5379842246216344
28101,2010,217215.61913486785,91168.11894480948,256055.62247542915,0,0,0,0,118301.50707181229,137754.11511378855,273359,0.8483141945290097,0.35604810417142035,0.41971253866511204,NA,NA,0.46201487758061,0.5379851212874941
28101,2012,220067.99421015708,158208.75506156622,256055.62247542915,71779.54177023668,77664.24085018206,79184.63982782335,72670.9228501671,129014.37825402834,127041.23747793982,273359,0.8594538642918282,0.6178687018549955,0.7189085156584947,0.5196886714748524,0.4803113285251475,0.5038529402587457,0.496147033405332
28101,2014,219953.59439332588,106967.03047573913,269128.6421907483,0,0,42980.40441344941,57030.20126687591,129320.7492048506,139807.88647153816,273359,0.8172805116648677,0.3974568801187831,0.48631635582393945,NA,NA,0.48051648517288953,0.519483490621736
28101,2016,227819.5062456976,3.01116623106,269128.6421907483,69269.56796605237,78816.19489554405,0.53784118713,2.22766747749,125749.0409935473,143379.60152815498,273359,0.8465078424622959,1.1188575866725467e-5,1.321733279420127e-5,0.532233439410425,0.467766560589575,0.4672451061690457,0.5327548950606784
28101,2018,230336.18672245246,141097.31122796508,295994.02181545034,0,0,71019.58432735396,63111.16856170655,157122.54795677215,138866.77618545573,273359,0.7781785095175505,0.4766897329971685,0.6125711866454693,NA,NA,0.5308301397206484,0.4691539894411717
28101,2020,241812.71776025966,189129.5874593743,295994.02181545034,91106.7141246078,90263.81529474734,54527.66286291185,100237.27927039792,142093.6555207238,153900.3662947265,273359,0.8169513569129709,0.6389642138694779,0.7821325082119255,0.49767630708098237,0.5023236929190176,0.4800558289968368,0.519944171003163
28101,2022,239922.06854319375,137640.7265155474,295994.02181545034,0,0,0.46836227945,1.88771710777,142093.49821885602,153900.5235965243,273359,0.8105638994722097,0.46501184608844964,0.5736893123308814,NA,NA,0.4800552975608746,0.5199447024388888
28102,2000,0,0,0,5969,11125,0,0,0,0,40159,NA,NA,NA,0.6508131508131508,0.34918684918684917,NA,NA
28102,2004,28595,19562,29908,6004,12993,0,0,0,0,40159,0.9560987026882439,0.6540724889661629,0.6841056128693828,0.6839500973837974,0.3160499026162026,0,0
28102,2006,28595,15780,29937,0,0,0,0,9963.132340848826,19973.867555021938,40159,0.9551725289775195,0.5271069245415372,0.5518447280993181,NA,NA,0.3328032982880324,0.6671966982336887
28102,2008,27557,18313,29995,7065,10510,6972,10527,10771.055016219969,19223.945467471767,40159,0.9187197866311052,0.6105350891815302,0.6645498421453714,0.5980085348506401,0.4019914651493599,0.3590950163767284,0.640904999749017
28102,2010,26816.65358310053,12318.70786930923,29943.1031195304,0,0,0,0,10752.323844210652,19190.779758641213,40159,0.8955869896333276,0.41140384883069614,0.45936782645662777,NA,NA,0.3590918349807721,0.6409081811605565
28102,2012,26339.549937644282,17780.50709821319,29943.1031195304,6058.87221181231,10818.08559397465,6982.3384761268,10268.0816431727,11734.432801253959,18208.670004054766,40159,0.8796533155731713,0.5938097673856605,0.6750497688953078,0.6409973715917703,0.35900262840822983,0.3918910058991238,0.608108983606918
28102,2014,25798.59774238151,13551.04116771454,29678.18112082285,0,0,3317.6397764614,9310.7752299034,10361.84806050919,19316.333245822898,40159,0.8692782632922426,0.4565994496949423,0.5252627023775449,NA,NA,0.3491402663230967,0.6508597399275976
28102,2016,25484.85698162411,3.01116623106,29678.18112082285,4461.38086724718,12052.23759140953,0.53784118713,2.22766747749,9061.887458315623,20616.29364194343,40159,0.858706835094533,1.0146060564834618e-4,1.1815511592751747e-4,0.7298362634199986,0.27016373658000137,0.3053383703476898,0.6946616289594174
28102,2018,25188.32490831374,15232.83116768645,30004.566554490182,0,0,4465.8230142933,9878.296026755599,9359.344314499636,20640.52486284891,40159,0.8394830454414383,0.5076837600710769,0.6047576098503736,NA,NA,0.3119306622044507,0.6879127823881214
28102,2020,25607.81005180745,19755.05504018505,30004.566554490182,5365.38366090271,13713.909980941311,3332.80017358535,14116.62375384108,8229.684707454302,21774.881710994654,40159,0.8534637554354286,0.6584016137779769,0.7714464844990014,0.7187849947895585,0.2812150052104415,0.27428107293297094,0.7257189225330117
28102,2022,25239.71993974099,14092.230579474499,30004.566554490182,0,0,0.46836227945,1.88771710777,8229.527405586516,21775.039012792447,40159,0.8411959524195781,0.4696695269329127,0.5583354574899896,NA,NA,0.2742758303353983,0.7257241651282516
28201,2000,0,0,0,7734,13014,0,0,0,0,49152,NA,NA,NA,0.6272411798727588,0.37275882012724115,NA,NA
28201,2004,25994,18283,35375,7849,14431,3715,17989,0,0,49152,0.7348127208480565,0.5168339222614841,0.7033546202969916,0.6477109515260323,0.3522890484739677,0,0
28201,2006,35033,35,34910,0,0,0,0,11023.638444692302,23886.361228943202,49152,1.0035233457462045,0.0010025780578630766,9.990580309993434e-4,NA,NA,0.3157730863561244,0.6842269042951361
28201,2008,33163,21965,33980,9539,11880,0,0,11954.340028018167,22025.65994203052,49152,0.975956444967628,0.6464096527369041,0.6623345294454663,0.5546477426583875,0.4453522573416126,0.35180518034191194,0.6481948187766486
28201,2010,32538.89282783464,15667.4586317727,33973.656732901996,0,0,3284.2116728793,11621.468124331739,10437.906866586933,23535.749697037438,49152,0.9577683404424979,0.4611649183056428,0.48149943867697725,NA,NA,0.3072353073043879,0.6927646877129978
28201,2012,33358.72864847988,21092.90367686466,33973.656732901996,8460.28765940162,12109.71642410552,0,0,12125.623767434094,21848.03259889962,49152,0.9818998558425245,0.6208605638979423,0.6323053824722376,0.5887075362233394,0.4112924637766605,0.35691252969218823,0.6430874595180317
28201,2014,31141.181836013,15175.9674467401,32943.6363808888,0,0,28267.4532090986,72442.67711900688,11120.672468381852,21822.963782867413,49152,0.9452867156486272,0.46066461125536085,0.487327922448658,NA,NA,0.3375666347153211,0.6624333613494869
28201,2016,31343.06107667924,21047.84126218554,32943.6363808888,5405.97150938918,14239.135694808821,8658.33650463428,30335.97559644384,9519.735117195745,23423.901785233305,49152,0.951414734982381,0.6389046132865822,0.6715311312667592,0.7248184266342936,0.2751815733657064,0.28897037980659346,0.7110296360246963
28201,2018,29714.57124985258,16960.6580846121,32973.78156199944,0,0,0,0,0,0,49152,0.9011575209831882,0.5143680003072008,0.5707858929546643,NA,NA,0,0
28201,2020,30216.40842823758,22261.56310851202,32973.78156199944,12167.975581119279,31425.297175661442,6040.96608118158,15178.82904812448,9303.74340994647,23670.037614550565,49152,0.9163767998954785,0.6751292103592784,0.7367375630158722,0.7208749237753292,0.2791250762246707,0.28215579072885433,0.7178441929702429
28201,2022,29827.48576813388,15407.85075752862,32973.78156199944,0,0,8154.6784288098,22011.21304431036,9112.68439868767,23861.097079924137,49152,0.9045818937100164,0.4672758181695897,0.5165655220591726,NA,NA,0.2763615201839501,0.7236384772871426
28202,2000,0,0,0,121379,182734,0,0,0,0,720297,NA,NA,NA,0.6008753325244235,0.3991246674755765,NA,NA
28202,2004,551721,373767,593136,137412,226773,13236,40848,0,0,720297,0.9301762159100105,0.6301539613174719,0.6774565405340743,0.6226862720869888,0.37731372791301127,0,0
28202,2006,551409,232034,606539,0,0,0,0,231936.2951243801,374602.71996771323,720297,0.9091072461952158,0.38255413089677665,0.4208019818319977,NA,NA,0.3823930450051523,0.6176069798771608
28202,2008,555687,404526,633345,190707,202726,132408,196125,258131.50854022804,375213.4951928107,720297,0.8773843639722426,0.6387134973829429,0.7279745612188157,0.5152745194226209,0.48472548057737913,0.40756855827428656,0.5924314476198765
28202,2010,555994.9938468424,236307.6030886753,633423.0283202294,0,0,10215.00017703292,25423.00042258777,254774.38894964886,378648.64582531544,720297,0.8777625204459051,0.3730644332829799,0.42501750142334904,NA,NA,0.4022183873315807,0.5977816228586628
28202,2012,578399.3710126827,406040.8220773362,633423.0283202294,175252.93210612974,216820.57163270083,162925.02323473076,176841.2382085919,283258.6851466062,350164.3333479252,720297,0.9131328435382849,0.6410263029970876,0.702007717204853,0.5530100084935353,0.44698999150646473,0.44718722320181215,0.5528127612861248
28202,2014,574663.0479287672,262546.8395109501,666579.4200619902,0,0,169649.6625923649,285504.9050227824,282388.9524144407,384190.4606192871,720297,0.8621073958078769,0.3938718052329517,0.4568709271585082,NA,NA,0.4236388702012121,0.5763611192550144
28202,2016,611958.4878962379,58382.00099864668,666579.4200619902,174597.7580974754,221028.88087976517,32942.0005792812,72238.0012160002,281351.73751413147,385227.66405672266,720297,0.918057877993484,0.08758446366858627,0.09540189760150167,0.5586804807966443,0.4413195192033557,0.422082844213772,0.5779171280458936
28202,2018,624857.736705702,364260.870268467,750640.7897850162,0,0,141111.5730339656,161661.92317106362,307302.7442856807,349101.0417709375,720297,0.8324324300104469,0.4852665552224939,0.5829500842685861,NA,NA,0.4093872175181052,0.4650707056179563
28202,2020,654644.9947735977,496830.00421816495,750640.7897850162,255789.38853518525,285063.48862340045,145018.91328643847,269577.92541464156,330229.6321397168,420411.145327291,720297,0.8721148699647514,0.661874509058397,0.7589304251688177,0.5270629050195768,0.4729370949804233,0.439930305724919,0.5600696778650903
28202,2022,640058.2923784442,341432.2437437712,750640.7897850162,0,0,28750.00050543852,51222.00085069106,328658.1080607791,421982.6679271992,720297,0.8526825361592156,0.45485437027950154,0.5334392942164934,NA,NA,0.43783672900976633,0.5621632526098871
28301,2000,0,0,0,4419,12138,0,0,0,0,35522,NA,NA,NA,0.7331038231563689,0.2668961768436311,NA,NA
28301,2004,24068,18427,28961,4592,13391,6148,11484,0,0,35522,0.8310486516349573,0.6362694658333621,0.765622403190959,0.7446477228493578,0.2553522771506423,0,0
28301,2006,24149,15500,29324,0,0,0,0,8444.015774741547,20879.98419165654,35522,0.8235233938071205,0.5285772745873687,0.6418485237483954,NA,NA,0.28795579643778296,0.7120442024163326
28301,2008,24046,18431,30050,5114,12849,0,0,8946.107993348882,21103.89172375126,35522,0.8001996672212979,0.6133444259567388,0.7664892289777926,0.7153036797862272,0.2846963202137728,0.2977074207437232,0.7022925698419721
28301,2010,24140.89583416198,16075.59319825636,30062.535133176,0,0,0,0,8949.722533497505,21112.812316741307,35522,0.8030226235817651,0.5347384419524845,0.6659070694264649,NA,NA,0.29770352014061824,0.7022964704477608
28301,2012,25227.19460798956,18809.04720619156,30062.535133176,4757.04133301872,13387.76032606012,0.6092184319999999,3.0981963679999995,8387.54032842091,21674.994932615613,35522,0.8391572598995378,0.6256640407360233,0.7455861620155995,0.7378289703906182,0.2621710296093819,0.2790030944251506,0.7209969098280011
28301,2014,25218.00723205776,16663.41016161248,29922.4785217257,0,0,2698.10213928984,12915.81161783114,7349.009835874733,22573.468688005836,35522,0.8427780210034345,0.5568860263201038,0.6607742637344293,NA,NA,0.2456016412724255,0.7543983587995895
28301,2016,26099.34509306796,20117.81707814588,29922.4785217257,3310.57691965306,15228.4929695927,5243.5315315946,13584.94398758696,6770.6189235914935,23151.859451460412,35522,0.8722320603929286,0.6723312396578048,0.7708169307087024,0.8214270219902738,0.1785729780097262,0.226271995439,0.773727999659207
28301,2018,25882.69374808906,17656.45653405748,31603.0587612152,0,0,0.36873747199999996,2.68537072,0.6806158168450276,4.95665856115174,35522,0.8189933114908975,0.5586945449636772,0.6821722926486765,NA,NA,2.1536390574962704e-5,1.5684110195165004e-4
28301,2020,26606.18040807436,21249.4804197075,31603.0587612152,3859.97111973656,16754.24451422358,3579.83004636322,17044.07702452464,5794.331210098,25808.72813048991,35522,0.8418862430090707,0.6723868274986688,0.7986670801216837,0.812751977165816,0.18724802283418393,0.18334716439565282,0.816652853937152
28301,2022,26341.35328419832,16840.1308438888,31603.0587612152,0,0,3442.09126522316,12535.74187242,6355.083231451563,25247.975562459593,35522,0.8335064489556847,0.5328639538067695,0.639303936369544,NA,NA,0.2010907640133501,0.7989092370212318
28302,2000,0,0,0,1618,5783,0,0,0,0,16878,NA,NA,NA,0.7813808944737197,0.21861910552628022,NA,NA
28302,2004,11921,8210,12372,1601,6432,512,800,0,0,16878,0.963546718396379,0.6635952150016166,0.6887006123647345,0.8006971243620067,0.1993028756379933,0,0
28302,2006,11955,6752,12273,0,0,0,0,2605.538520425543,9667.461181879282,16878,0.9740894646785627,0.5501507373910209,0.5647846089502301,NA,NA,0.2122984209586526,0.7877015547852425
28302,2008,11900,7854,12075,1995,5623,1695,4466,2894.361288100635,9180.638968944882,16878,0.9855072463768116,0.6504347826086957,0.66,0.7381202415332108,0.2618797584667892,0.23969865739963853,0.7603013638877749
28302,2010,11862,6621,12075,0,0,0,0,2894.361288100635,9180.638968944882,16878,0.9823602484472049,0.5483229813664596,0.5581689428426909,NA,NA,0.23969865739963853,0.7603013638877749
28302,2012,11556,7984,12075,1800,5823,1614,4841,3143.12282800679,8931.877140700872,16878,0.9570186335403726,0.6612008281573499,0.6908965039806161,0.7638724911452184,0.2361275088547816,0.26030002716412337,0.7396999702443786
28302,2014,11406,5714,11910,0,0,841,4353,2688.31451065829,9221.685529649676,16878,0.9576826196473551,0.4797649034424853,0.500964404699281,NA,NA,0.2257191024902007,0.7742809008941793
28302,2016,11482,1406,11910,1119,6276,426,863,2235.9864276646217,9674.013645350618,16878,0.964063811922754,0.11805205709487826,0.12245253440167218,0.8486815415821501,0.1513184584178499,0.18774025421197496,0.8122597519186078
28302,2018,11291,6458,12178,0,0,856,4131,1777.7882264110083,8540.211762190234,16878,0.9271637378879948,0.5303005419609131,0.5719599681161988,NA,NA,0.14598359553383217,0.7012819643775854
28302,2020,11306,8492,12178,1404,6857,1115,6565,2041.9579520670547,10136.041935622447,16878,0.9283954672359993,0.6973230415503366,0.75110560764196,0.8300447887664931,0.16995521123350685,0.16767596913015723,0.8323240216474336
28302,2022,11069,6035,12178,0,0,308,807,2095.8587321487184,10082.14121097306,16878,0.9089341435375267,0.49556577434718346,0.5452163700424609,NA,NA,0.172102047310619,0.8278979480188094
28303,2000,0,0,0,203,963,0,0,0,0,2460,NA,NA,NA,0.8259005145797599,0.17409948542024015,NA,NA
28303,2004,1665,1225,1752,201,970,0,0,0,0,2460,0.9503424657534246,0.6992009132420092,0.7357357357357357,0.8283518360375747,0.17164816396242527,0,0
28303,2006,1665,1066,1733,0,0,0,0,299.5903384387084,1433.4097132086774,2460,0.9607616849394114,0.6151182919792267,0.6402402402402403,NA,NA,0.1728738248348,0.8271262049675
28303,2008,1620,1161,1695,283,844,248,831,349.275046214421,1345.7249790429435,2460,0.9557522123893806,0.6849557522123894,0.7166666666666667,0.748890860692103,0.2511091393078971,0.2060619741678,0.7939380407333
28303,2010,1550,841,1695,0,0,0,0,349.275046214421,1345.7249790429435,2460,0.9144542772861357,0.49616519174041296,0.5425806451612903,NA,NA,0.2060619741678,0.7939380407333
28303,2012,1571,1120,1695,242,829,262,819,402.256046086545,1292.7439033985565,2460,0.9268436578171091,0.6607669616519174,0.7129217059197963,0.7740429505135388,0.22595704948646125,0.237319201231,0.7626807689667
28303,2014,1515,646,1500,0,0,84,508,308.2651421427,1191.73488020895,2460,1.01,0.43066666666666664,0.4264026402640264,NA,NA,0.2055100947618,0.7944899201393
28303,2016,1464,0,1500,153,869,0,0,262.8804892302,1237.1195554734002,2460,0.976,0,0,0.850293542074364,0.149706457925636,0.1752536594868,0.8247463703156002
28303,2018,1350,1052,1363.9664307,0,0,139,816,198.5249653143728,1165.441506034964,2460,0.9897604292996915,0.7712799789802041,0.7792592592592592,NA,NA,0.1455497443676,0.8544502854347
28303,2020,1379.63507802,1210.04869822,1360.6478185361211,160.60827734,1013.52801104,126.69100138,935.71778972,186.11509748626716,1174.5327007745686,2460,1.0139545731270174,0.8893180746226117,0.8770788141720897,0.8632115548003398,0.13678844519966016,0.1367841809988,0.8632158041
28303,2022,1335.74213266,930.72995502,1360.6478185361211,0,0,0,0,186.11509748626716,1174.5327007745686,2460,0.9816957146905828,0.6840344300271202,0.696788648244959,NA,NA,0.1367841809988,0.8632158041
28304,2000,0,0,0,595,3198,0,0,0,0,8331,NA,NA,NA,0.8431320854205114,0.15686791457948854,NA,NA
28304,2004,6162,4261,5906,612,3493,0,0,0,0,8331,1.0433457500846597,0.721469691838808,0.6914962674456345,0.8509135200974421,0.14908647990255786,0,0
28304,2006,6162,3796,5889,0,0,0,0,908.0704366413986,4980.929498314841,8331,1.0463576158940397,0.6445916114790287,0.6160337552742616,NA,NA,0.1541977307932414,0.8458022581618001
28304,2008,5643,4172,5855,754,3250,1057,2825,1117.2846098989876,4737.715309858555,8331,0.9637916310845431,0.7125533731853116,0.7393230551125288,0.8116883116883117,0.18831168831168832,0.19082572329615502,0.8091742629988993
28304,2010,5598,3081,5855,0,0,0,0,1117.2846098989876,4737.715309858555,8331,0.9561058923996584,0.5262169086251067,0.5503751339764201,NA,NA,0.19082572329615502,0.8091742629988993
28304,2012,5708,5344,5855,555,3436,823,3189,1182.8482665865135,4672.151796519652,8331,0.9748932536293766,0.9127241673783092,0.9362298528381219,0.8609371084941118,0.13906289150588824,0.2020236151300621,0.7979763956481045
28304,2014,5714,3069,5830,0,0,399,2125,1091.2891914694646,4738.710954487287,8331,0.9801029159519725,0.5264150943396226,0.5371018550927547,NA,NA,0.18718511002906768,0.8128149150063958
28304,2016,5601,0,5830,394,3589,0,0,825.380181707613,5004.619825184192,8331,0.9607204116638078,0,0,0.9010795882500627,0.09892041174993724,0.14157464523286672,0.8584253559492612
28304,2018,5564,3353,5506.0336304,0,0,401,2655,727.0797936517936,4778.953770211125,8331,1.01052779069128,0.6089683109611542,0.6026240115025162,NA,NA,0.13205146253328878,0.8679485253823168
28304,2020,5265.36496347,4447.95133817,5509.352283482872,473.39172749,3857.47201944,366.30900243,3265.28223842,653.3100887309437,4856.042125573138,8331,0.9557139737198599,0.8073456024050287,0.8447565114724156,0.8906934609001331,0.10930653909986687,0.11858201384027992,0.8814179736031097
28304,2022,5103.25790751,3652.27007297,5509.352283482872,0,0,0,0,653.3100887309437,4856.042125573138,8331,0.9262899965227583,0.6629218617802978,0.7156742103108852,NA,NA,0.11858201384027992,0.8814179736031097
28305,2000,0,0,0,1074,4873,0,0,0,0,13796,NA,NA,NA,0.8194047418866656,0.18059525811333446,NA,NA
28305,2004,9835,6496,9505,1138,5197,0,0,0,0,13796,1.034718569174119,0.6834297738032614,0.6604982206405694,0.8203630623520126,0.17963693764798738,0,0
28305,2006,9835,5822,9435,0,0,0,0,1708.4256605509072,7726.574330866059,13796,1.0423953365129837,0.6170641229464758,0.5919674631418403,NA,NA,0.18107320196617988,0.8189267971241186
28305,2008,9428,6403,9295,1286,4898,2430,3799,2228.6585675181964,7066.341436505085,13796,1.014308768154922,0.6888649811726735,0.6791472210436996,0.7920439844760673,0.20795601552393272,0.23976961457968762,0.7602303858531559
28305,2010,9260.95800316,4893.4057702,9288.0346015,0,0,0,0,2226.94672901448,7061.087876508801,13796,0.9970847870941796,0.5268505103770527,0.5283908822964412,NA,NA,0.2397651198085365,0.7602348806246317
28305,2012,9228.99924842,6367.2483777,9288.0346015,1153.08839558,4920.38388496,1148.11112256,5052.263516139999,2261.558414903674,7026.476433002773,13796,0.993643934845972,0.6855323705051337,0.6899175312848866,0.8101434661561545,0.18985653384384552,0.24349160096135267,0.756508425568097
28305,2014,8991.18863992,4888.32327968,9073.1187755,0,0,489.6464692,2926.8653473599998,1908.8200823557793,7164.298822457737,13796,0.9909700139932881,0.5387698982713489,0.5436793148768253,NA,NA,0.21038191272334453,0.7896181015290333
28305,2016,9055.1314016,0,9073.1187755,700.46044466,5311.0480307,0,0,1356.3964928360451,7716.7221668351185,13796,0.9980175092661003,0,0,0.8834800869813209,0.11651991301867921,0.14949616845077587,0.8505038187830697
28305,2018,8761.37634794,5356.00931066,8855.240797299999,0,0,756.42172462,4307.803913219999,1328.108903086491,7527.131889340952,13796,0.9894001245693265,0.6048406173543096,0.611320538915021,NA,NA,0.14997998738684068,0.8500200120629138
28305,2020,8894.23409388,6818.88811298,8855.240797299999,865.33839236,5742.7155434,605.55303606,5370.93944624,1178.6209596214771,7676.619982029951,13796,1.0044034145962344,0.7700398294148149,0.7666638904492049,0.8690479223123235,0.1309520776876765,0.13309869111417544,0.8669013251870672
28305,2022,8622.45631324,5058.18944302,8855.240797299999,0,0,0,0,1178.6209596214771,7676.619982029951,13796,0.9737122355689101,0.5712085711505738,0.5866297559841529,NA,NA,0.13309869111417544,0.8669013251870672
28306,2000,0,0,0,5313,9800,0,0,0,0,33932,NA,NA,NA,0.6484483557202408,0.35155164427975916,NA,NA
28306,2004,26005,17259,26903,5021,11672,0,0,0,0,33932,0.9666208229565476,0.6415269672527227,0.6636800615266295,0.6992152399209249,0.30078476007907506,0,0
28306,2006,26005,13995,27182,0,0,0,0,8922.187546908379,18259.81164300547,33932,0.9566992862923994,0.5148627768376132,0.5381657373582004,NA,NA,0.32823881785403497,0.6717611523436637
28306,2008,46030,17194,27740,5172,11384,6652,9928,9165.216581002076,18574.784237145595,33932,1.6593366979091564,0.6198269646719539,0.37353899630675647,0.6876057018603527,0.31239429813964725,0.33039713702242524,0.669602892471002
28306,2010,24159,11461,27740,0,0,0,0,9165.216581002076,18574.784237145595,33932,0.8709084354722423,0.4131578947368421,0.4743987747837245,NA,NA,0.33039713702242524,0.669602892471002
28306,2012,45511,16895,27740,4559,11321,5414,10895,9290.227093099455,18449.772101639697,33932,1.6406272530641672,0.6090483056957462,0.3712289336643888,0.7129093198992443,0.28709068010075567,0.33490364430783903,0.6650963266632912
28306,2014,24438,11454,27730,0,0,2536,8230,8371.560560761925,19358.44025105271,33932,0.88128380815001806,0.4130544536602957,0.4686962926589737,NA,NA,0.3018954403448224,0.6981045889308587
28306,2016,25164,0,27730,2959,12821,0,0,6814.847346432816,20915.151841938747,33932,0.9074648395239813,0,0,0.8124841571609632,0.18751584283903674,0.2457572068673933,0.7542427638636403
28306,2018,24865,13603,27479,0,0,2931,9533,6512.127308503807,20966.87191027363,33932,0.904872811965501,0.4950325703264311,0.547074200683692,NA,NA,0.23698560022212625,0.7630143713480705
28306,2020,25179,18174,27479,3747,13753,2674,13308,5888.556867868377,21590.443137645067,33932,0.9162997197860184,0.6613777793951745,0.7217919694983915,0.7858857142857143,0.2141142857142857,0.2142929825637169,0.7857070176369252
28306,2022,24648,12938,27479,0,0,0,0,5888.556867868377,21590.443137645067,33932,0.8969758724844427,0.47083227191673643,0.5249107432651736,NA,NA,0.2142929825637169,0.7857070176369252
28401,2000,0,0,0,70349,146136,0,0,0,0,443681,NA,NA,NA,0.6750398410975357,0.3249601589024644,NA,NA
28401,2004,400644,276124,448999,87876,183425,11695,20008,0,0,443681,0.8923048826389368,0.6149768707725407,0.6892003873763242,0.676094080007077,0.323905919992923,0,0
28401,2006,402530,203982,466461,0,0,0,0,152283.99260323186,314177.01958401257,443681,0.8629445977262836,0.43729700875314337,0.5067498074677663,NA,NA,0.3264667198398834,0.6735333062871549
28401,2008,424945,311797,501385,121168,182804,0,0,181906.83858542412,319478.16210509517,443681,0.8475423078073736,0.6218714161771892,0.7337349539352152,0.6013843380311344,0.39861566196886555,0.3628086970799368,0.6371913042972869
28401,2010,423312.78115751775,227157.2106406984,501412.57582596084,0,0,0,0,181917.05519833387,319495.5213174493,443681,0.844240454998976,0.4530345300305036,0.5366178881241281,NA,NA,0.36280911961306067,0.6371908817626972
28401,2012,482321.7054341251,329506.0585308209,501412.57582596084,123732.30666030293,194631.2119549349,0,0,197199.3719237817,304213.18960999104,443681,0.961925824536036,0.6571555529656115,0.6831665563013407,0.6113489786816901,0.3886510213183098,0.3932876466030823,0.6067123248930691
28401,2014,474201.104771642,263293.11524858326,547871.7013524561,0,0,8677.12318351118,20093.79544236261,214823.7846186723,333047.9029176752,443681,0.8655331231765511,0.480574401997087,0.5552351367367135,NA,NA,0.3921060060017083,0.6078939687805106
